accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type
UT345173,UT001097,18943343,CCCCCCCCCCCCCCCCCCOC(CO)COP(=O)([O-])OCC[N+](C)(C)C,5.2,min,GGVRMOJUHVWYBR-UHFFFAOYSA-N,[M+CH3COO]-
UT690463,UT002090;UT002559;UT001088;UT001350;UT002819;UT001827,22472190,CCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,6.06,min,WQBSSUPHAAAVSW-UHFFFAOYSA-N,[M+CH3COO]-
UT017711,UT002083;UT002812;UT001343,22472194,CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.93,min,IGZPHNNYPPAPLA-UHFFFAOYSA-N,[M+CH3COO]-
UT998775,UT002550;UT001817;UT001079,22472197,CCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,2.18,min,AGHWJZIEMKQLQP-UHFFFAOYSA-N,[M+CH3COO]-
UT386893,UT002553;UT002086;UT001820;UT001082;UT001346;UT002815,22472203,CCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,2.83,min,ODFZXVWAVNPFPM-UHFFFAOYSA-N,[M+CH3COO]-
UT511230,UT001087;UT001826;UT002558,22472205,CCCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,4.71,min,FPTNXEGPLIELIU-UHFFFAOYSA-N,[M+CH3COO]-
UT865819,UT002565;UT001833;UT001094,22472211,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,10.64,min,NTLXEWYXJAAKIX-UHFFFAOYSA-N,[M+CH3COO]-
UT961727,UT001756;UT001298;UT002492;UT002767;UT001020;UT002039,24778736,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,18.43,min,MWXAIAMSOXOQJK-TZCDOOIHSA-N,[M+CH3COO]-
UT817667,UT002779;UT001310;UT002051,24778841,CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,47.74,min,ZNSGCWMTNLBFEQ-UHFFFAOYSA-N,[M+CH3COO]-
UT255921,UT001784;UT002517;UT001047,24778872,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,26.26,min,GLPAGCOJQYNMCC-QBFOOBQRSA-N,[M+CH3COO]-
UT839951,UT002057;UT002785;UT001785;UT001048;UT001316;UT002518,24778877,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,23.78,min,FAUYAENFVCNTAL-UFTZFNJNSA-N,[M+CH3COO]-
UT672918,UT001063;UT002532;UT001799,24779054,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,32.52,min,WAFWSBFKIPCFOF-ZOHKZEOUSA-N,[M+CH3COO]-
UT823624,UT002544;UT001073;UT001811,24779305,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,21.1,min,QQQQNYAHSSIZBU-XTQGPSINSA-N,[M+CH3COO]-
UT133040,UT001339;UT001074;UT001812;UT002079;UT002545;UT002808,24779324,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,42.01,min,GTFLTTXDLGEBAI-UHFFFAOYSA-N,[M+CH3COO]-
UT007718,UT002548;UT001077;UT001815,24779342,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,29.14,min,QBZALASVZLFAHF-RRHSVIFUSA-N,[M+CH3COO]-
UT949555,UT001096,24802196,CCCCCCCCCCCCCCCCOC(CO)COP(=O)([O-])OCC[N+](C)(C)C,3.28,min,RKKJZVVEVRCBJA-UHFFFAOYSA-N,[M+CH3COO]-
UT615612,UT002195;UT001932;UT002923;UT002664;UT001455;UT001190,45479260,CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,2.47,min,CKPBBEOJHAPPBT-UHFFFAOYSA-N,[M-H]-
UT220198,UT002666;UT001934;UT001456;UT002924;UT001192;UT002196,45479515,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,3.81,min,KIHAGWUUUHJRMS-UHFFFAOYSA-N,[M-H]-
UT523612,UT002233;UT001248;UT002959;UT002720;UT001989;UT001494,71585836,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,15.5,min,PWBBJQOVCTWPIM-LGFBOSHVSA-N,[M-H]-
UT761386,UT002669;UT001937;UT001195,76043307,CCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,6.31,min,QEQAJJJSRGAOOG-UHFFFAOYSA-N,[M-H]-
UT369744,UT001442;UT002182,85036840,CCCCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,47.0,min,HPGJUDXZGAWGNA-UHFFFAOYSA-N,[M-H]-
UT814825,UT001255;UT001996;UT002727;UT002966;UT002239;UT001501,91746251,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,20.09,min,LYYHRRPTEXPVOR-HSBBONCLSA-N,[M-H]-
UT181433,UT001191;UT002665;UT001933,132993466,CCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,3.18,min,SZAICHDWEOHRLW-UHFFFAOYSA-N,[M-H]-
UT410348,UT001279,132993534,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C.CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,13.09,min,BAKNWIAUPJAUFZ-UHFFFAOYSA-N,[M+CH3COO]-
UT484441,UT001283;UT002024;UT002752,132993535,CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,44.61,min,KNQNJCODLDRFSM-UHFFFAOYSA-N,[M+CH3COO]-
UT091808,UT001112;UT001850;UT002581,134717635,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,9.7,min,ACLGJPXDLXCCME-YJWVUPOOSA-N,[M-H]-
UT878498,UT001994;UT002963;UT002236;UT002725;UT001498;UT001253,134717862,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,23.48,min,AENVCOSUVDLDFA-NQWSYULSSA-N,[M-H]-
UT419424,UT002801;UT001332,134717881,CCCCCCCCCCCCC/C=C\CCC(=O)OC(CO/C=C/C/C=C\CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,27.94,min,AESCCJYARVQUNT-JFFREXDCSA-N,[M+CH3COO]-
UT566763,UT002174;UT002902;UT001434,134718301,CCCCCCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(CO/C=C/C/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCCN,36.92,min,AINWEGSZBADWKE-CFOOOPRVSA-N,[M-H]-
UT781958,UT002134;UT001394;UT002863,134718600,CCCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.65,min,ALIRENPDFGUYQE-NSLGBSSLSA-N,[M-H]-
UT241803,UT002158;UT001418;UT002886,134718605,CCCCCCCCCCCCCCCCCCCC(=O)OC(CO/C=C/CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,50.08,min,ALJUYAAJNSNTHU-OBEQGSJMSA-N,[M-H]-
UT021878,UT001028;UT001303;UT002500;UT002772;UT002044;UT001765,134718610,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,10.71,min,ALJYHFIRPGURAF-DACYDXBYSA-N,[M+CH3COO]-
UT482356,UT002681;UT001207;UT001949,134718942,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,22.55,min,AOWDUWHTDPWHIC-JSCMVKKRSA-N,[M-H]-
UT012944,UT001106;UT001361;UT002101;UT002575;UT001844;UT002830,134719238,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,19.18,min,ARFPLDYYIYCLNV-WRDNLCFKSA-N,[M-H]-
UT399246,UT002118;UT001865;UT001377;UT002846;UT002597;UT001127,134720506,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,30.34,min,BDESLISUEJTDHD-JCXYTCFZSA-N,[M-H]-
UT205634,UT002845;UT002117;UT001376,134720567,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,36.4,min,BDTZWAMVDWXHLM-QIPJBBGZSA-N,[M-H]-
UT543139,UT001794;UT002527;UT001058,134720664,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,31.97,min,BESSFRQTRGTUBA-XJKRCVSZSA-N,[M+CH3COO]-
UT753126,UT001939;UT001197;UT002671,134720854,CCCCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,2.09,min,BGJVXSMYONPLDN-NWFXIAEYSA-N,[M-H]-
UT065739,UT001919;UT002651;UT001177,134720910,CCCCCCCCCCCCC/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,21.62,min,BGXUVAFAQIKOQM-OYRSOWGGSA-N,[M-H]-
UT541397,UT001308;UT002777;UT002512;UT001041;UT001778;UT002049,134720922,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,27.41,min,BHAATSGDDOXMJD-FOXSRGEXSA-N,[M+CH3COO]-
UT007164,UT001329;UT002070;UT002798,134721317,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,29.36,min,BKVSUCOFPMXRFF-ZTIAWKCXSA-N,[M+CH3COO]-
UT130774,UT001060;UT001796;UT002529,134721339,CCCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,22.48,min,BLCTXUGKOYYBFA-DFWRNDSJSA-N,[M+CH3COO]-
UT892003,UT002662;UT001188;UT001930,134721354,CCCCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,41.92,min,BLFJXWVGBRMOTJ-CDNBUOKMSA-N,[M-H]-
UT169901,UT001091;UT002562;UT001830,134721451,CCCCCCCCC/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,2.05,min,BLWVEPQPFFTFIJ-BYBPBHJYSA-N,[M+CH3COO]-
UT834161,UT001894;UT002627,134721756,CCCCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,22.85,min,BOUBNNHFOXUIOH-RHMKWMONSA-N,[M-H]-
UT078113,UT002721;UT001990;UT001249,134721850,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,21.04,min,BPPNSMDUPJTVAF-VTJLAKARSA-N,[M-H]-
UT473536,UT002124;UT002852;UT001383,134721929,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,25.78,min,BQGWAMJRMWMSMT-ZUELCTOOSA-N,[M-H]-
UT619547,UT001895;UT001154;UT002628,134722183,CCCCCCCCCCCC/C=C\C/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,17.4,min,BSGJBDYIUVDIRF-LPXIWEFZSA-N,[M-H]-
UT961957,UT002841;UT001372;UT002113,134722351,CCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,15.46,min,BTWJFQUCIMQURY-RQZMTRGUSA-N,[M-H]-
UT240608,UT001206;UT001948;UT002680,134722685,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\CCCCCCCCCCCC,21.33,min,BWROGLIMDHGHPP-JSCMVKKRSA-N,[M-H]-
UT029981,UT002572;UT001103;UT001841,134722765,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC,17.04,min,BXKYCESYRFZXHJ-FFPWFUNSSA-N,[M-H]-
UT511745,UT001813;UT001075;UT002546,134722796,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,33.37,min,BXRBEIASHZFHSW-FOXSRGEXSA-N,[M+CH3COO]-
UT402465,UT001002;UT001737;UT002473,134722849,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,14.61,min,BYFLSLXMNRHKEZ-YVCMCYLKSA-N,[M+CH3COO]-
UT237744,UT001070;UT002541;UT001808,134723185,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,24.85,min,CBJWWPFFZRSLMX-WGPKDLKGSA-N,[M+CH3COO]-
UT904873,UT002920;UT002192;UT001452,134723691,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,30.99,min,CFLIAMAPAOTPGM-NPBPTTFKSA-N,[M-H]-
UT230727,UT002177;UT001437;UT002905,134723835,CCCCCCCCCCCCC/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC,32.31,min,CGXFPCHJSFOKMF-ITNHFFAISA-N,[M-H]-
UT092361,UT001124;UT002594;UT001862;UT002844;UT001375;UT002116,134724141,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,28.57,min,CJVLBVKIFVTUPS-JSCMVKKRSA-N,[M-H]-
UT752392,UT001007;UT002479;UT002754;UT002026;UT001743;UT001285,134724308,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,14.88,min,CLOJCJSOXWBGTM-BSBLZQCJSA-N,[M+CH3COO]-
UT354321,UT002207;UT002935;UT001467,134724320,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,19.39,min,CLQKBJHAUYGCOB-HSBBONCLSA-N,[M-H]-
UT226410,UT001931;UT002663;UT001189,134724812,CCCCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,39.56,min,CQIPPLYYEQYRAX-JQIYMLLDSA-N,[M-H]-
UT346161,UT002653;UT001179;UT001921,134724872,CCCCCCCCCC/C=C\C/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,14.31,min,CQUWHUPPHYSSCA-QOAWOPSMSA-N,[M-H]-
UT517849,UT001262;UT002003;UT002734,134724978,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](CCCCCCCCCCCCCCC)O,47.72,min,CRPAVAKPGRALOU-UVTBUIGASA-N,[M+CH3COO]-
UT805502,UT001764;UT002499;UT001027,134725016,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC,9.16,min,CRYGVKXXJSFPAW-VDGOIRDXSA-N,[M+CH3COO]-
UT159794,UT002058;UT002786;UT001317,134725171,CCCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\CCCCCCCCCCCCC,24.39,min,CTNCUXPCGXYRIB-UOALMSBLSA-N,[M+CH3COO]-
UT636545,UT002234;UT001495;UT002960,134725506,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\CCCCCCCCCCCCCCC,43.83,min,CWSHAMZVMDYRSO-GCUVURNUSA-N,[M-H]-
UT175095,UT001412;UT002152,134725594,CCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC,32.59,min,CXLQRZCNUQQELB-FGJYPOMBSA-N,[M-H]-
UT651686,UT002744;UT002014;UT001273,134725951,CCCCCCCCCCCCCCCCCC/C=C\CCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CCCCCCCCCCCCC)O,37.92,min,DAOFAZSSTHCXTO-LTEWMCMPSA-N,[M+CH3COO]-
UT399752,UT001338;UT002078;UT002807,134726519,CCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COCCC/C=C\CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,36.32,min,DFWVDDDXFIDKMC-UOALMSBLSA-N,[M+CH3COO]-
UT068136,UT001130;UT002601;UT001868,134727563,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,29.75,min,DPRXQVIZBLENFV-WZARRQHISA-N,[M-H]-
UT593461,UT001194;UT002668;UT001936,134728005,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,1.96,min,DTTGTTCKWRAIFM-HDXUUTQWSA-N,[M-H]-
UT804768,UT001187;UT001929;UT002190;UT002918;UT002661;UT001450,134728035,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,32.62,min,DTYWTGFWGGLGBS-NZPWPDRSSA-N,[M-H]-
UT928028,UT002055;UT001314;UT002515;UT002783;UT001782;UT001045,134728700,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,25.85,min,FALSXTSFRXGEBP-KKHNUOCRSA-N,[M+CH3COO]-
UT375161,UT002513;UT001042;UT001779,134728742,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCC,23.24,min,FAUTUPCMPPIYHO-UEZFOCAYSA-N,[M+CH3COO]-
UT600952,UT001397;UT002866;UT002137,134728980,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,46.78,min,FCSKFRCOAHKOKI-YJKCNMNRSA-N,[M-H]-
UT218544,UT002240;UT001502;UT002967,134729154,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)(O)OCC(C(=O)O)N,31.32,min,IPZRENQGCCSGRE-OHYPFYFLSA-N,[M-H]-
UT133238,UT002667;UT001457;UT002197;UT001935;UT001193;UT002925,134729210,CCCCCCCCCCCCC/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,2.42,min,FEVAUEZKXSRQPS-PFONDFGASA-N,[M-H]-
UT913759,UT001115;UT001853;UT002584,134729400,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,24.78,min,FGLSWIGNKJQROW-FTRFHSPVSA-N,[M-H]-
UT955465,UT002200;UT001460;UT002928,134729408,CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)(O)OCCN,2.29,min,FGMFOVUNMMIBGB-SNPVRQPZSA-N,[M-H]-
UT577507,UT002894;UT002647;UT001915;UT001426;UT001173;UT002166,134729616,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,28.49,min,FIJFPUAJUDAZEY-NUANVQICSA-N,[M-H]-
UT470795,UT001151;UT001890;UT002623,134729720,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,38.92,min,FJLSFWWSNVGVIN-KWKIUDPJSA-N,[M-H]-
UT443146,UT002790,134730037,CCCCCCCCCCCCCCCCC/C=C\CCC(=O)OC(COC(=O)CC/C=C\CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,39.01,min,FMJLHUOCIYITDV-IRBDSUPESA-N,[M+CH3COO]-
UT623735,UT002507;UT001036;UT001772,134730182,CCCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,16.26,min,FNRBLPPAKRRBCG-QGRKPBPISA-N,[M+CH3COO]-
UT423232,UT002056;UT002784;UT001315,134730217,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC,31.04,min,FNYFFQAOWZRPMR-TZYRSRCUSA-N,[M+CH3COO]-
UT837536,UT002002;UT001261;UT002733,134730289,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](CCCCCCCCCCCCCCC)O,45.76,min,FONAXCRWZQFJHY-GWRSVMHXSA-N,[M+CH3COO]-
UT540416,UT002574;UT001843;UT002100;UT001105;UT002829;UT001360,134730359,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCCCCCC,22.15,min,FOZMADPVSAYPHH-PNECARMWSA-N,[M-H]-
UT072377,UT001110;UT002579;UT001848,134730574,CCCCCCCCCCC/C=C\CCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,13.73,min,FRABUNWXDQTBFH-XTKKSKBQSA-N,[M-H]-
UT010327,UT002822;UT001095;UT001353;UT002093;UT001835;UT002566,134730807,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.77,min,FTLVGMFFHDRYDI-WSDBEMKQSA-N,[M+CH3COO]-
UT926796,UT001758,134731281,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC=C,13.63,min,FXSXZNJPDJYSQF-YABKEOHFSA-N,[M+CH3COO]-
UT599577,UT002256;UT001517;UT002981,134731794,CCCCCCCCCCCCCCCCCC(=O)N[C@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](/C=C/CC/C=C/CCCCCCCCC)O,20.55,min,GCHHFAWECQPLHL-KCJNDVAJSA-N,[M+CH3COO]-
UT789749,UT002620;UT001148;UT001887,134732283,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC,31.33,min,GGEYNVXDNWJXIN-SLLFMANOSA-N,[M-H]-
UT283828,UT001906;UT001416;UT001165;UT002639;UT002156;UT002884,134732561,CCCCCCCCCCCCCCCC/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\CCCCCCCCCCCCC,39.29,min,GJEZRMBBMQUCBS-NLBLVIAESA-N,[M-H]-
UT588671,UT002908;UT002180;UT001440,134732721,CCCCCCCCCCCCCCC/C=C\C/C=C/OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,26.34,min,GKRHXMAWUOFXDX-NRAOZCPZSA-N,[M-H]-
UT262961,UT001081;UT002814;UT002552;UT002085;UT001819;UT001345,134732898,CCCCCCCCCCC/C=C\CCC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,1.96,min,GMEZONVWGDDWOJ-NXVVXOECSA-N,[M+CH3COO]-
UT597844,UT001909;UT001910;UT001168;UT002642;UT002643;UT001169,134733228,CCCCCCCCCCCCCCC/C=C\CCCOCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\CCCCCCCCCC,41.63,min,GPGJCRAIGHOCDQ-QGRKPBPISA-N,[M-H]-
UT474688,UT001250;UT001991;UT002722,134733262,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\CCCCCCCCCCCCC,36.61,min,GPSKZJNTROFFOC-HYOGKJQXSA-N,[M-H]-
UT121016,UT002508;UT001037;UT001774,134733609,CCCCCCCCCC/C=C\C/C=C\CCC(=O)OC(COC(=O)CC/C=C\C/C=C\CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,11.95,min,GTDQVCDADITTFR-IXGWNOPWSA-N,[M+CH3COO]-
