accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type
LQB7969305,LQB00631;LQB00630;LQB00632;LQB00246;LQB00244;LQB00245,138192286,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,8.780381,min,KDFIYBDWNQKADP-BCTRXSSUSA-N,[M-H]-
LQB1319367,LQB00565;LQB00179,138193610,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.01695,min,KHLRCNXJXSYNCK-LPHKCNJWSA-N,[M-H]-
LQB9249962,LQB00334;LQB00720,138198087,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCCC/C=C\CCCCCCCC,9.942993,min,KVMIIDXBXADXIM-ZPHPHTNESA-N,[M-H]-
LQB6994387,LQB00204;LQB00590;LQB00205;LQB00591,138198992,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,10.43208,min,KYERVKWKQQBRQB-NIZIMQIGSA-N,[M-H]-
LQB0707715,LQB00306;LQB00692,138199526,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,8.773114,min,KZVRAFHIKMDULK-MLWYYCKJSA-N,[M-H]-
LQB9048021,LQB00574;LQB00188,138200868,CCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.536031,min,LEBOQMHVVYOZDX-DVKFGTQTSA-N,[M-H]-
LQB9136774,LQB00338;LQB00724,138202734,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,9.189651,min,LJUFXCVFKSJRPV-PYQGTGCGSA-N,[M-H]-
LQB7020228,LQB00267;LQB00653,138202930,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.419072,min,LKKSDDHQPCIQOD-DCMOKHIZSA-N,[M-H]-
LQB1046464,LQB00230;LQB00616,138203689,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.866551,min,LMWGIQYUPHCPHA-GGLIIMCGSA-N,[M-H]-
LQB4043896,LQB00227;LQB00613,138210698,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,11.56566,min,MIPOZDXFSKBSGM-QLXZSTJSSA-N,[M-H]-
LQB8826563,LQB00170;LQB00556,138212407,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.782741,min,MNVGUNLOWKLLFC-WNXRHBFNSA-N,[M-H]-
LQB1155136,LQB00588;LQB00587;LQB00202;LQB00201,138212599,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.764768,min,MOJMRZJNAPRFBD-GLWDABGQSA-N,[M-H]-
LQB0295829,LQB00585;LQB00199,138214139,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\C/C=C\CC,10.76308,min,MSYFXMJDQLPRGO-JTBMWNAQSA-N,[M-H]-
LQB5704234,LQB00727;LQB00341,138215295,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,8.441325,min,MWONMGIZXLAUBR-RQOIEFAZSA-N,[M-H]-
LQB7712902,LQB00314;LQB00701;LQB00315;LQB00700,138215541,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,8.348083,min,MXJMOLQIXMJUEL-RQOIEFAZSA-N,[M-H]-
LQB8761897,LQB00615;LQB00229,138216015,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.124788,min,MYXOMSHYXUSJCJ-PVFFKTCKSA-N,[M-H]-
LQB0061310,LQB00303;LQB00689;LQB00302;LQB00688,138218607,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.491574,min,NHCUHDJVBAQLLF-UMWXEKTDSA-N,[M-H]-
LQB9195778,LQB00282;LQB00668,138219622,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,7.864452,min,NKKUHWUBWLYVOR-GGLIIMCGSA-N,[M-H]-
LQB3814255,LQB00239;LQB00625;LQB00624;LQB00238,138220866,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCC/C=C\CCCCCC,8.253181,min,NOFOTAHTYLXZNV-PEZBUJJGSA-N,[M-H]-
LQB5528323,LQB00280;LQB00666;LQB00281;LQB00667,138221210,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.027235,min,NPEYXZJWGARJPB-MYTICKLQSA-N,[M-H]-
LQB5316169,LQB00564;LQB00178,138221545,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,9.435002,min,NQIMLWFRWGTTOZ-JAXHXWBXSA-N,[M-H]-
LQB4908256,LQB00717;LQB00331,138224168,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.534056,min,NYRLAGYOGZBIFV-UMWXEKTDSA-N,[M-H]-
LQB6297526,LQB00652;LQB00651;LQB00266;LQB00265,138225719,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.140212,min,ODHQFFNXKQCMPG-HAGCXRLMSA-N,[M-H]-
LQB1066074,LQB00611;LQB00225,138226315,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,10.89746,min,OFDOGRFSVOUXHN-PEDPXMNESA-N,[M-H]-
LQB6514021,LQB00308;LQB00694,138227586,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.754183,min,OJESNYFIPWSOPO-ZKVKLVECSA-N,[M-H]-
LQB9092542,LQB00249;LQB00634;LQB00635;LQB00248,138230554,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.144836,min,OSLKKANICVMRGE-JAXHXWBXSA-N,[M-H]-
LQB4146200,LQB00678;LQB00292,138234040,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,8.577491,min,PDLAMJKMOKWLAJ-ZCXUNETKSA-N,[M-H]-
LQB0402972,LQB00708;LQB00322,138235964,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,7.911642,min,PJGBJPJEYMOHKG-WJFLDVDQSA-N,[M-H]-
LQB9374815,LQB00575;LQB00189,138237126,CCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.781098,min,PMUXXFUNXMXIFC-LSTLUVPYSA-N,[M-H]-
LQB8175022,LQB00641;LQB00254;LQB00640;LQB00255,138239342,CCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,7.859131,min,PTJBFPPEYDFAAQ-RUGCENDASA-N,[M-H]-
LQB0440190,LQB00339;LQB00725,138241231,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.863055,min,PZEFRSYCROBXSJ-NIZIMQIGSA-N,[M-H]-
LQB1588770,LQB00676;LQB00290,138241787,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC/C=C\CCCCCC,8.198328,min,QAWXBJDYTIBLRK-PEZBUJJGSA-N,[M-H]-
LQB0004765,LQB00706;LQB00320,138243885,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.302807,min,QHPDGSFYNQHVMI-HILQMKNTSA-N,[M-H]-
LQB6428207,LQB00698;LQB00312,138244996,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.794852,min,QLABQLNIHHHJCI-NIZIMQIGSA-N,[M-H]-
LQB9885931,LQB00710;LQB00324,138247874,CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.774894,min,QUFNTZNEDJYRSX-QWBVDZTBSA-N,[M-H]-
LQB8898621,LQB00571;LQB00185,138249942,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN,9.325183,min,RAMNOXDFBNFSFC-LJSPAGPLSA-N,[M-H]-
LQB9896195,LQB00309;LQB00695;LQB00696;LQB00310,138265138,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.462485,min,SUYDNPBYMBTSMM-GLWDABGQSA-N,[M-H]-
LQB0064007,LQB00203;LQB00589,138267167,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,11.15535,min,TVACGFJBGVEGCR-PYQGTGCGSA-N,[M-H]-
LQB0764088,LQB00621;LQB00235,138269195,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC)COP(=O)(O)OCCN,7.450601,min,UBMDHNXDDLIHNP-UHFFFAOYSA-N,[M-H]-
LQB7074728,LQB00224;LQB00610,138269664,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.596491,min,UCWMHVFXQNTJNR-YVAAUFMTSA-N,[M-H]-
LQB1439893,LQB00682;LQB00296;LQB00681;LQB00295,138271538,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCCCC/C=C\C/C=C\C/C=C\CC,8.410888,min,UIRZYDCTGNCXNQ-SVNQLWEDSA-N,[M-H]-
LQB6836674,LQB00190;LQB00576,138271670,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,9.902286,min,UJCJWIHZUHMDIT-OHNCOSGTSA-N,[M-H]-
LQB8795577,LQB00279;LQB00665,138282218,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCC(CO)O,8.176772,min,VPSNROSTZAMHMK-QKMVADAXSA-N,[M-H]-
LQB8329383,LQB00311;LQB00697,138283546,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,9.142293,min,VTYLJIRGLIZEIC-PYQGTGCGSA-N,[M-H]-
LQB9698078,LQB00297;LQB00683,138284476,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.301669,min,VWRYMIZQLPXULA-JAXHXWBXSA-N,[M-H]-
LQB5354215,LQB00721;LQB00335,138288011,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCCC/C=C\C/C=C\C/C=C\CC,8.944738,min,WHUMBFDYURAXQS-JTBMWNAQSA-N,[M-H]-
LQB2566046,LQB00607;LQB00221,138289447,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.106498,min,WMKKKPPOBQRPQF-KXVSDDNQSA-N,[M-H]-
LQB6578510,LQB00731;LQB00345,138292917,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.073263,min,WXLDEVYPZQFZLE-GGLIIMCGSA-N,[M-H]-
LQB7065720,LQB00316;LQB00702;LQB00317;LQB00703,138296016,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.352509,min,XGZVRASBCZTHNO-HAGCXRLMSA-N,[M-H]-
LQB7950517,LQB00286;LQB00672,138297554,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,7.938156,min,XLPVYDBPWNWRKK-SUDBCHAPSA-N,[M-H]-
LQB8780440,LQB00194;LQB00580,138298600,CCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.078252,min,XOUDAZVFABMKEQ-VFVAPGIQSA-N,[M-H]-
LQB2215860,LQB00614;LQB00228,138299684,CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,10.25158,min,XRZUHOFZIRSWMJ-LJHHLTENSA-N,[M-H]-
LQB8486567,LQB00709;LQB00323,138300906,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,9.006672,min,XVUQPQHEPXKWNS-PEDPXMNESA-N,[M-H]-
LQB3059677,LQB00325;LQB00711;LQB00712;LQB00326,138302649,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.06666,min,YBEMGRPVONAHOT-CKKCRWTASA-N,[M-H]-
LQB5320815,LQB00283;LQB00669,138303433,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,7.664656,min,YDODBXWAZBDOGC-UYABLQOYSA-N,[M-H]-
LQB9951567,LQB00200;LQB00586,138303640,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,10.33506,min,YEHAZLUVAZKVRO-ZKVKLVECSA-N,[M-H]-
LQB8210008,LQB00728;LQB00342,138303740,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.38092,min,YEPDLFVZBAYNRO-HAGCXRLMSA-N,[M-H]-
LQB7626523,LQB00663;LQB00664;LQB00278;LQB00277,138304869,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,7.903591,min,YICHHSJHMIIOIM-CKKCRWTASA-N,[M-H]-
LQB1277735,LQB00670;LQB00284,138306632,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,8.431176,min,YNQYXRLLDSEUMY-CKKCRWTASA-N,[M-H]-
LQB6470371,LQB00691;LQB00305,138306742,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,9.13166,min,YOBFISPJJWPPTK-ZZEZOPTASA-N,[M-H]-
LQB6281603,LQB00578;LQB00192,138307871,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,9.362026,min,YRRQJTQXWQBPQK-VZVMVVDZSA-N,[M-H]-
LQB3676799,LQB00617;LQB00231,138310701,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.547914,min,ZAJJKMUFMHJZRS-UYABLQOYSA-N,[M-H]-
LQB5572686,LQB00328;LQB00714,138312604,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,8.341066,min,ZGNVQERQNSXHHO-BCTRXSSUSA-N,[M-H]-
LQB2302190,LQB00318;LQB00704,138312827,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,8.1139,min,ZHEIBMBVWLKKJS-HHHWHCSPSA-N,[M-H]-
LQB3254482,LQB00606;LQB00220,138317509,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN,9.793209,min,ZVMOCFAAUCJXQU-QWRCKZSHSA-N,[M-H]-
LQB6387130,LQB00599;LQB00598;LQB00213;LQB00212,138318539,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC,9.507897,min,ZYMZKMQPPJPQHY-HAGCXRLMSA-N,[M-H]-
