accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
EA95870215,EA262614;EA262601,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,10.1,min,AAOVKJBEBIDNHE-UHFFFAOYSA-N,[M+H]+,C16H13ClN2O
EA24671564,EA029301;EA029314,3017,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,13.0,min,FHIVAFMUCKRCQO-UHFFFAOYSA-N,[M+H]+,C12H21N2O3PS
EA68896757,EA027501,3030,COC1=C(C=CC(=C1C(=O)O)Cl)Cl,7.0,min,IWEDIXLBFLAXBO-UHFFFAOYSA-N,[M+H]+,C8H6Cl2O3
EA64501821,EA020114;EA020101,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,12.8,min,DCOPUUMXTXDBNB-UHFFFAOYSA-N,[M+H]+,C14H11Cl2NO2
EA93691533,EA276101;EA276114,3082,CNC(=O)CSP(=S)(OC)OC,5.2,min,MCWXGJITAZMZEV-UHFFFAOYSA-N,[M+H]+,C5H12NO3PS2
EA03358688,EA029201;EA029214,3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,8.9,min,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,[M+H]+,C9H10Cl2N2O
EA91143467,EA033614;EA033601,3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,15.7,min,YMTINGFKWWXKFG-UHFFFAOYSA-N,[M+H]+,C20H21ClO4
EA87267081,EA266614;EA266601,3352,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,12.6,min,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,[M+H]+,C12H4Cl2F6N4OS
EA84088379,EA032814;EA032801,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,5.3,min,RFHAOTPXVQNOHP-UHFFFAOYSA-N,[M+H]+,C13H12F2N6O
EA77785697,EA256601;EA256614,3385,C1=C(C(=O)NC(=O)N1)F,1.0,min,GHASVSINZRGABV-UHFFFAOYSA-N,[M+H]+,C4H3FN2O2
EA20517096,EA033414;EA033401,3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,9.2,min,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,[M+H]+,C17H18F3NO
EA21042334,EA260001;EA260014,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,6.8,min,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,[M+H]+,C12H11ClN2O5S
EA91521800,EA256114;EA256101,3446,C1CCC(CC1)(CC(=O)O)CN,3.6,min,UGJMXCAKCUNAIE-UHFFFAOYSA-N,[M+H]+,C9H17NO2
EA29653828,EA261014;EA261001,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,2.2,min,JZUFKLXOESDKRF-UHFFFAOYSA-N,[M+H]+,C7H8ClN3O4S2
EA16329664,EA257214;EA257201,3676,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,4.2,min,NNJVILVZKWQKPM-UHFFFAOYSA-N,[M+H]+,C14H22N2O
EA34316915,EA268314;EA268301,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,6.3,min,HOMGKSMUEGBAAB-UHFFFAOYSA-N,[M+H]+,C7H15Cl2N2O2P
EA58149363,EA020714;EA020701,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,12.9,min,CGIGDMFJXJATDK-UHFFFAOYSA-N,[M+H]+,C19H16ClNO4
EA97039799,EA023101;EA023114,3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,1.6,min,NTHXOOBQLCIOLC-UHFFFAOYSA-N,[M+H]+,C19H26I3N3O9
EA72701422,EA024014;EA024001,3731,CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,1.6,min,NJKDOADNQSYQEV-UHFFFAOYSA-N,[M+H]+,C17H22I3N3O8
EA42557226,EA024114;EA024101,3734,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,1.2,min,XQZXYNRDCRIARQ-UHFFFAOYSA-N,[M+H]+,C17H22I3N3O8
EA04261969,EA024214;EA024201,3736,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,2.7,min,DGAIEPBNLOQYER-UHFFFAOYSA-N,[M+H]+,C18H24I3N3O8
EA75673566,EA277401;EA277414,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,9.2,min,YOSHYTLCDANDAN-UHFFFAOYSA-N,[M+H]+,C25H28N6O
EA44435907,EA282601;EA282614,3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,4.6,min,YQEZLKZALYSWHR-UHFFFAOYSA-N,[M+H]+,C13H16ClNO
EA89686913,EA020514;EA020501,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,9.6,min,DKYWVDODHFEZIM-UHFFFAOYSA-N,[M+H]+,C16H14O3
EA72061020,EA267601;EA267614,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,5.4,min,PYZRQGJRPPTADH-UHFFFAOYSA-N,[M+H]+,C9H7Cl2N5
EA77363878,EA020801;EA020814,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,14.5,min,HYYBABOKPJLUIN-UHFFFAOYSA-N,[M+H]+,C15H15NO2
EA84579335,EA255014;EA255001,4091,CN(C)C(=N)N=C(N)N,0.8,min,XZWYZXLIPXDOLR-UHFFFAOYSA-N,[M+H]+,C4H11N5
EA78244649,EA282814;EA282801,4095,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,8.4,min,USSIQXCVUWKGNF-UHFFFAOYSA-N,[M+H]+,C21H27NO
EA02770447,EA294201;EA294214,4109,CC(=NOC(=O)NC)SC,3.6,min,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,[M+H]+,C5H10N2O2S
EA34635884,EA278101;EA278114,4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,4.3,min,TTWJBBZEZQICBI-UHFFFAOYSA-N,[M+H]+,C14H22ClN3O2
