accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
PR49915671,PR311004,12309901,C1C(OC2=C(C1=O)C=CC(=C2O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,3.47,min,DGGOLFCPSUVVHX-UHFFFAOYSA-N,[M+H]+,C21H22O11
PR66447889,PR310917,12313332,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,4.0,min,RTATXGUCZHCSNG-UHFFFAOYSA-N,[M+H]+,C27H30O15
PR90850299,PR310531,12313913,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,2.79,min,IPVSUYLZIAYTOK-UHFFFAOYSA-O,[M]+,C28H33O16+
PR56900341,PR310908,12314844,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O)O,3.72,min,IDTDRZPBDLMCLB-UHFFFAOYSA-N,[M+H]+,C21H20O13
PR27072621,PR310392,12442845,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1O)O)C)C)C)(C)CO)O)C)C,8.94,min,CDDWAYFUFNQLRZ-UHFFFAOYSA-N,[M+H]+,C30H50O4
PR23188354,PR304363;PR304381;PR304367;PR304351;PR304370;PR304377;PR304389;PR304355;PR304359;PR304374;PR304393;PR304385,12442849,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC([C@H]([C@H]5O)O)(C)C)C)C)C)(C)CO)O,8.944983,min,CDDWAYFUFNQLRZ-KJVHGCRFSA-N,[M+H]+,C30H50O4
PR23268303,PR310658,12442855,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C=C1)C)C)C)(C)CO)O)C)C,10.4,min,VNGUCOGHCJHFID-UHFFFAOYSA-N,[M+H]+,C30H48O2
PR10392429,PR310666,12442935,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.55,min,JDGKHHCYVKBIIT-UHFFFAOYSA-N,[M+H]+,C42H66O15
PR46677836,PR310907,12442954,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)OC4C(C(C(C(O4)CO)O)O)O,4.51,min,OIUBYZLTFSLSBY-UHFFFAOYSA-N,[M+H]+,C21H20O12
PR52539981,PR310955,12444947,COC1=CC=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)OC)OC4C(C(C(C(O4)CO)O)O)O,5.05,min,YLYJXNTZVUEFJZ-UHFFFAOYSA-N,[M+H]+,C23H24O10
PR49231864,PR310395,12855923,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,6.59,min,XNGXWSFSJIQMNC-UHFFFAOYSA-N,[M+H]+,C36H62O9
PR52502968,PR310758,12972420,CC(=CCC1=C(C=CC(=C1)C2COC3=CC(=C(C(=C3C2=O)O)CC=C(C)C)O)O)C,9.45,min,CEBSROOTTDEPKN-UHFFFAOYSA-N,[M+H]+,C25H28O5
PR42933298,PR310485,13254471,C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,4.09,min,RAFHNDRXYHOLSH-UHFFFAOYSA-N,[M+H]+,C21H22O11
PR20737812,PR310669,13326381,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,7.28,min,IBZLICPLPYSFNZ-UHFFFAOYSA-N,[M+H]+,C47H76O17
PR00157295,PR310601,13376715,CCC12CC(N3C4=CC=CC=C4C5=C3C1N(CC5)CC=C2)(C(=O)OC)O,4.26,min,BQGJXFQCMYJENQ-UHFFFAOYSA-N,[M+H]+,C21H24N2O3
PR95096312,PR310663,13457498,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)CC=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,6.45,min,BCNKILSUUHWRTG-UHFFFAOYSA-N,[M+H]+,C42H64O15
PR66339146,PR310989,13644660,C1C(C(C(C(O1)C2=C(C3=C(C(=C2O)C4C(C(C(C(O4)CO)O)O)O)OC(=CC3=O)C5=CC=C(C=C5)O)O)O)O)O,3.41,min,OVMFOVNOXASTPA-UHFFFAOYSA-N,[M+H]+,C26H28O14
PR15332791,PR310922;PR310920,13647412,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,3.8,min,LKZDFKLGDGSGEO-UHFFFAOYSA-N,[M+H]+,C27H30O16
PR20695420,PR310981,13846903,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O,3.44,min,QWAZWXOCSOFIPS-UHFFFAOYSA-N,[M+H]+,C27H30O16
PR75031563,PR311053;PR311051,13879965,CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)N,3.05,min,BCVIOZZGJNOEQS-UHFFFAOYSA-N,[M+H]+,C12H24N2O3
PR04285737,PR310468,13887800,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,3.7,min,YNMFDPCLPIMRFD-UHFFFAOYSA-N,[M+H]+,C26H28O16
