accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
KW95725660,KW100803;KW100802;KW100804;KW100801,19241,CCCCNS(=O)(=O)C1=CC=CC=C1,18.653,min,IPRJXAGUEGOFGG-UHFFFAOYSA-N,[M+H]+,C10H15NO2S
KW74479829,KW107104;KW107102;KW107103;KW107101,31416,CC1=CC=C(C=C1)NC2=C3C(=C(C=C2)NC4=CC=C(C=C4)C)C(=O)C5=CC=CC=C5C3=O,41.673,min,TVRGPOFMYCMNRB-UHFFFAOYSA-N,[M+H]+,C28H22N2O2
KW04722973,KW102603;KW102604;KW102602,32484,CC(C)C1=C(C(=CC=C1)C(C)C)N,20.357,min,WKBALTUBRZPIPZ-UHFFFAOYSA-N,[M+H]+,C12H19N
KW81797799,KW101602;KW101603;KW101604,35459,CC(=O)C1=CC=CC=C1C(=O)C,10.264,min,LVQFKRXRTXCQCZ-UHFFFAOYSA-N,[M+H]+,C10H10O2
KW77023618,KW108702;KW108703;KW108704;KW108701,41270,C1CCCCCC(=O)OCCOC(=O)CCCC1,26.137,min,GJJSUPSPZIZYPM-UHFFFAOYSA-N,[M+H]+,C14H24O4
KW74520848,KW100304;KW100303;KW100302,47457,C1CCC2(CC1)CC(=O)NC2,11.36,min,JAWPQJDOQPSNIQ-UHFFFAOYSA-N,[M+H]+,C9H15NO
KW92540597,KW106302;KW106303;KW106301;KW106304,54744,CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C,11.605,min,FFCCBBNQPIMUJI-UHFFFAOYSA-N,[M+H]+,C16H20N2O3
KW96172199,KW107501;KW107504;KW107502;KW107503,60846,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,20.12,min,ACWBQPMHZXGDFX-QFIPXVFZSA-N,[M+H]+,C24H29N5O3
KW80662451,KW101303;KW101302;KW101304,61899,CC1CN(CC(O1)C)C2CCCCCCCCCCC2,16.727,min,JMXKCYUTURMERF-UHFFFAOYSA-N,[M+H]+,C18H35NO
KW39004111,KW101003;KW101004;KW101002,65743,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C,5.902,min,OIAGWXKSCXPNNZ-UHFFFAOYSA-N,[M+H]+,C13H15N3O2
KW28611188,KW105104;KW105103;KW105102;KW105101,70213,CC(C)OC(=O)CCC(=O)OC(C)C,19.416,min,YPLYFEUBZLLLIY-UHFFFAOYSA-N,[M+H]+,C10H18O4
KW64593270,KW106002;KW106003;KW106004;KW106001,74296,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC=C2,18.83,min,XAUGWFWQVYXATQ-UHFFFAOYSA-N,[M+H]+,C12H11NO2S
KW70208105,KW105402;KW105403;KW105404;KW105401,76664,CCOC(=O)C(CC=C)(CC=C)C(=O)OCC,25.698,min,LYUUVYQGUMRKOV-UHFFFAOYSA-N,[M+H]+,C13H20O4
KW41902452,KW100903;KW100904;KW100902,77956,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,17.855,min,JBCUKQQIWSWEOK-UHFFFAOYSA-N,[M+H]+,C12H11NO2S
KW25244676,KW101404;KW101403;KW101401;KW101402,86102,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,22.159,min,PXMNMQRDXWABCY-UHFFFAOYSA-N,[M+H]+,C16H22ClN3O
KW82793339,KW101103;KW101104;KW101102,91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,16.447,min,HDHLIWCXDDZUFH-UHFFFAOYSA-N,[M+H]+,C11H19N5S
KW24444056,KW105701;KW105703;KW105704;KW105702,91759,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,11.526,min,RXCPQSJAVKGONC-UHFFFAOYSA-N,[M+H]+,C12H9F2N5O2S
KW16153053,KW107003;KW107001;KW107002;KW107004,98143,C1CC(CC=C1)C2OCC3(CO2)COC(OC3)C4CCC=CC4,32.567,min,WKTJXDHLMJKSGI-UHFFFAOYSA-N,[M+H]+,C19H28O4
KW21305268,KW100103;KW100102;KW100104,122499,CC1=CC=CC2=NNN=C12,9.604,min,CMGDVUCDZOBDNL-UHFFFAOYSA-N,[M+H]+,C7H7N3
KW51805747,KW105904;KW105902;KW105903,1482373,COC1=C(C=C2C=CNC(=O)CC2=C1)OC,10.496,min,CPNZASIAJKSBBH-UHFFFAOYSA-N,[M+H]+,C12H13NO3
KW82815756,KW104402;KW104403;KW104404;KW104401,3033871,CCCCCCCCN1CCCC1=O,21.872,min,WPPOGHDFAVQKLN-UHFFFAOYSA-N,[M+H]+,C12H23NO
KW05718093,KW109303;KW109302;KW109304,3653116,C1=CC=C2C(=C1)C(=O)NC3=C(N2)C=CC(=C3)Cl,17.891,min,YVWNDABPZGGQFE-UHFFFAOYSA-N,[M+H]+,C13H9ClN2O
KW00726780,KW109203;KW109201;KW109202;KW109204,5064774,C1=CC2=C(C=C1OC(F)F)NC(=S)N2,11.894,min,HJMVPNAZPFZXCP-UHFFFAOYSA-N,[M+H]+,C8H6F2N2OS
KW23885514,KW108504;KW108501;KW108503;KW108502,5463781,COC1=C(C=C(C=C1)/C(=C\C(=O)N2CCOCC2)/C3=CC=C(C=C3)Cl)OC,19.725,min,QNBTYORWCCMPQP-JXAWBTAJSA-N,[M+H]+,C21H22ClNO4
KW75750120,KW104904;KW104902;KW104903;KW104901,7076399,C[C@]12CC=C3[C@H]([C@@H]1CCC2=O)CCC4=C3CCC5(C4)OCCO5,23.221,min,XUOQKQRMICQUQC-AOIWGVFYSA-N,[M+H]+,C20H26O3
KW24979910,KW101504;KW101501;KW101503;KW101502,10403199,C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,21.602,min,LMVPQMGRYSRMIW-KRWDZBQOSA-N,[M+H]+,C17H17N3OS
