accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
LU93519565,LU071804;LU071803;LU071806;LU071805;LU071802;LU071801,2256,CCNC1=NC(=NC(=N1)Cl)NC(C)C,16.364,min,MXWJVTOOROXGIU-UHFFFAOYSA-N,[M+H]+,C8H14ClN5
LU41779154,LU126204;LU126202;LU126201;LU126205;LU126206;LU126203,2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],10.727,min,LMEKQMALGUDUQG-UHFFFAOYSA-N,[M+H]+,C9H7N7O2S
LU40883011,LU102302;LU102306;LU102304;LU102305;LU102301;LU102303,2337,CCOC(=O)C1=CC=C(C=C1)N,19.16,min,BLFLLBZGZJTVJG-UHFFFAOYSA-N,[M+H]+,C9H11NO2
LU93230454,LU083702;LU083701;LU083706;LU083703;LU083704;LU083705,2347,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,19.153,min,IRIAEXORFWYRCZ-UHFFFAOYSA-N,[M+H]+,C19H20O4
LU21804659,LU106801;LU106806;LU106805;LU106802;LU106804;LU106803,2355,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,15.198,min,BGEBZHIAGXMEMV-UHFFFAOYSA-N,[M+H]+,C12H8O4
LU67064429,LU117904;LU117903;LU117906;LU117902;LU117905;LU117901,2361,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,19.542,min,OUGIDAPQYNCXRA-UHFFFAOYSA-N,[M+H]+,C19H12O2
LU11344198,LU052002;LU052006;LU052003;LU052004;LU052001;LU052005,2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,13.245,min,QWCRAEMEVRGPNT-UHFFFAOYSA-N,[M+H]+,C21H31N5O2
LU46403905,LU119902;LU119901;LU119905;LU119904;LU119906;LU119903,2519,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,11.252,min,RYYVLZVUVIJVGH-UHFFFAOYSA-N,[M+H]+,C8H10N4O2
LU74456616,LU126603;LU126604;LU126605;LU126602;LU126601;LU126606,2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,15.734,min,FFGPTBGBLSHEPO-UHFFFAOYSA-N,[M+H]+,C15H12N2O
LU43722731,LU077906;LU077904;LU077903;LU077902;LU077901;LU077905,2566,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,15.231,min,DUEPRVBVGDRKAG-UHFFFAOYSA-N,[M+H]+,C12H15NO3
LU13588621,LU053505;LU053506;LU053501;LU053503;LU053502;LU053504,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,16.353,min,ZKLPARSLTMPFCP-UHFFFAOYSA-N,[M+H]+,C21H25ClN2O3
LU47632890,LU077402;LU077405;LU077404;LU077401;LU077403;LU077406,2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,16.132,min,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,[M+H]+,C17H19ClN2S
LU72486494,LU107703;LU107705;LU107702;LU107706;LU107701;LU107704,2775,COC1=CC(=C2C=CC(=O)OC2=C1)OC,15.951,min,NXJCRELRQHZBQA-UHFFFAOYSA-N,[M+H]+,C11H10O4
