accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
AU88238386,AU110205;AU110201;AU110204,3995,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O,5.3,min,JSJCTEKTBOKRST-UHFFFAOYSA-N,[M+H]+,C13H18ClF3N2O
AU72719291,AU106404;AU106403;AU116401;AU106401;AU106405;AU106402,4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,8.1,min,OPXLLQIJSORQAM-UHFFFAOYSA-N,[M+H]+,C16H13N3O3
AU76506067,AU115101;AU115102;AU115105;AU115103;AU115104,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,11.5,min,HYYBABOKPJLUIN-UHFFFAOYSA-N,[M+H]+,C15H15NO2
AU59710928,AU112701,4091,CN(C)C(=N)N=C(N)N,1.4,min,XZWYZXLIPXDOLR-UHFFFAOYSA-N,[M+H]+,C4H11N5
AU20107351,AU106901,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],3.8,min,VAOCPAMSLUNLGC-UHFFFAOYSA-N,[M+H]+,C6H9N3O3
AU74223129,AU115405;AU115404;AU115401,4488,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,9.4,min,JZFPYUNJRRFVQU-UHFFFAOYSA-N,[M+H]+,C13H9F3N2O2
AU51321350,AU103205;AU103204,4539,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,4.6,min,OGJPXUAPXNRGGI-UHFFFAOYSA-N,[M+H]+,C16H18FN3O3
AU20925061,AU111303;AU111301;AU111304;AU111305;AU111302,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,7.5,min,SUBDBMMJDZJVOS-UHFFFAOYSA-N,[M+H]+,C17H19N3O3S
AU75704424,AU103404;AU103401;AU103405,4628,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,5.9,min,KYGZCKSPAKDVKC-UHFFFAOYSA-N,[M+H]+,C13H11NO5
AU12249293,AU115805;AU115801;AU115802;AU115803;AU115804,4781,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,3.5,min,VYMDGNCVAMGZFE-UHFFFAOYSA-N,[M+H]+,C19H20N2O2
AU77555021,AU111501,5039,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,3.3,min,VMXUWOKSQNHOCA-UHFFFAOYSA-N,[M+H]+,C13H22N4O3S
AU96502016,AU107101,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],3.8,min,PQFRTXSWDXZRRS-UHFFFAOYSA-N,[M+H]+,C6H8N4O4
AU03230805,AU101101;AU101103;AU101104;AU101102,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,3.3,min,SEEPANYCNGTZFQ-UHFFFAOYSA-N,[M+H]+,C10H10N4O2S
AU20562284,AU100903;AU100902;AU100904;AU100905,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,4.6,min,ZZORFUFYDOWNEF-UHFFFAOYSA-N,[M+H]+,C12H14N4O4S
AU15973004,AU101201,5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,2.1,min,BRBKOPJOKNSWSG-UHFFFAOYSA-N,[M+H]+,C7H10N4O2S
AU31519679,AU101601,5325,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,4.0,min,QPPBRPIAZZHUNT-UHFFFAOYSA-N,[M+H]+,C11H12N4O2S
AU76653869,AU102501,5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,4.2,min,GPTONYMQFTZPKC-UHFFFAOYSA-N,[M+H]+,C11H12N4O3S
AU09235430,AU100801,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,4.4,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
AU89405259,AU101702,5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,4.2,min,VACCAVUAMIDAGB-UHFFFAOYSA-N,[M+H]+,C9H10N4O2S2
AU38336436,AU101801,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,4.7,min,JLKIGFTWXXRPMT-UHFFFAOYSA-N,[M+H]+,C10H11N3O3S
AU51478186,AU101502;AU101501;AU101505;AU101503;AU101504,5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,4.2,min,VLYWMPOKSSWJAL-UHFFFAOYSA-N,[M+H]+,C11H12N4O3S
AU21153868,AU102202,5333,C1=CC(=CC=C1N)S(=O)(=O)N,2.3,min,FDDDEECHVMSUSB-UHFFFAOYSA-N,[M+H]+,C6H8N2O2S
AU65307401,AU102001,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,3.9,min,GECHUMIMRBOMGK-UHFFFAOYSA-N,[M+H]+,C11H11N3O2S
AU72658720,AU101302,5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,4.8,min,NHUHCSRWZMLRLA-UHFFFAOYSA-N,[M+H]+,C11H13N3O3S
AU39471250,AU110101;AU110103;AU110102,5403,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,3.0,min,XWTYSIMOBUGWOL-UHFFFAOYSA-N,[M+H]+,C12H19NO3
AU32923397,AU106601;AU106604;AU106605,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,6.1,min,WJCNZQLZVWNLKY-UHFFFAOYSA-N,[M+H]+,C10H7N3S
AU76936575,AU110903;AU110904;AU110905,5546,C1=CC=C(C=C1)C2=NC3=C(N=C2N)N=C(N=C3N)N,4.7,min,FNYLWPVRPXGIIP-UHFFFAOYSA-N,[M+H]+,C12H11N7
AU72844111,AU107701,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,11.2,min,RJKFOVLPORLFTN-LEKSSAKUSA-N,[M+H]+,C21H30O2
AU53477514,AU108401;AU118402;AU108403;AU108405;AU108402;AU108404,6034,CCOC1=C(C=CC(=C1)NC(=O)C)C(=O)OC,6.0,min,GOVWOKSKFSBNGD-UHFFFAOYSA-N,[M+H]+,C12H15NO4
AU37667393,AU117105;AU117102;AU117103;AU117104,6167,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,6.2,min,IAKHMKGGTNLKSZ-INIZCTEOSA-N,[M+H]+,C22H25NO6
AU28076825,AU100701,6634,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,4.6,min,XOXHILFPRYWFOD-UHFFFAOYSA-N,[M+H]+,C10H9ClN4O2S
AU33160257,AU105405;AU105403;AU105402;AU105404,12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,8.0,min,ULGZDMOVFRHVEP-RWJQBGPGSA-N,[M+H]+,C37H67NO13
AU47073875,AU101902,12894,CC1=C(OC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,4.8,min,CYFLXLSBHQBMFT-UHFFFAOYSA-N,[M+H]+,C11H13N3O3S
AU07374382,AU101001,17134,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,4.8,min,PJSFRIWCGOHTNF-UHFFFAOYSA-N,[M+H]+,C12H14N4O4S
AU55982304,AU108304;AU108303;AU118301;AU108305;AU108302,18087,CC1=C(C(=O)C(=C(N1)C)Cl)Cl,4.1,min,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,[M+H]+,C7H7Cl2NO
AU42448240,AU117003,21389,C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4,4.0,min,SCEVFJUWLLRELN-UHFFFAOYSA-N,[M+H]+,C19H20N6O
AU06460793,AU108501,21453,COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC,4.1,min,LDBTVAXGKYIFHO-UHFFFAOYSA-N,[M+H]+,C13H16N4O2
AU40832706,AU117205;AU117201;AU117204;AU117203;AU117202,26879,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,3.8,min,HLFSDGLLUJUHTE-SNVBAGLBSA-N,[M+H]+,C11H12N2S
AU21760678,AU104601,27447,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,4.2,min,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,[M+H]+,C16H17N3O4S
AU69163071,AU108704;AU108705;AU108701;AU108703;AU108702,29112,CCCCCCCCCCOC1=C(C=C2C(=C1)C(=O)C(=CN2)C(=O)OCC)OCC,13.4,min,JHAYEQICABJSTP-UHFFFAOYSA-N,[M+H]+,C24H35NO5
AU72868253,AU106303;AU106305;AU116304;AU106302;AU106304;AU106301,35802,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,8.5,min,CPEUVMUXAHMANV-UHFFFAOYSA-N,[M+H]+,C16H12FN3O3
AU85024944,AU114805;AU114803;AU114804;AU114801;AU114802,38081,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,9.2,min,NOOCSNJCXJYGPE-UHFFFAOYSA-N,[M+H]+,C14H11F3N2O2
AU00451624,AU106501;AU106502;AU106504;AU106505;AU106503;AU116502,40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,6.5,min,BEZZFPOZAYTVHN-UHFFFAOYSA-N,[M+H]+,C15H13N3O3S
AU10906528,AU108203;AU108201;AU108205;AU108204;AU108202,41574,C1=CC(=C(C(=C1)Cl)CN2C=NC3=C2N=CN=C3N)F,6.6,min,NAPNOSFRRMHNBJ-UHFFFAOYSA-N,[M+H]+,C12H9ClFN5
AU63474242,AU106704;AU106705;AU106702,50248,CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl,11.8,min,NQPDXQQQCQDHHW-UHFFFAOYSA-N,[M+H]+,C14H9Cl3N2OS
AU77386478,AU105901;AU105905;AU105904,53174,CCCS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC,5.7,min,CLSJYOLYMZNKJB-UHFFFAOYSA-N,[M+H]+,C12H15N3O4S
AU91076839,AU112802;AU112801;AU112805;AU112804;AU112803,54454,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,12.5,min,RYMZZMVNJRMUDD-HGQWONQESA-N,[M+H]+,C25H38O5
AU94372542,AU110301,56052,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,4.5,min,YJQZYXCXBBCEAQ-UHFFFAOYSA-N,[M+H]+,C18H23NO3
AU31389023,AU102801,56206,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,5.1,min,NOCJXYPHIIZEHN-UHFFFAOYSA-N,[M+H]+,C21H19F2N3O3
AU41950535,AU103505;AU103501;AU103504,56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,4.9,min,XBHBWNFJWIASRO-UHFFFAOYSA-N,[M+H]+,C20H17F2N3O3
AU31234860,AU103102,60651,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F,4.2,min,BPFYOAJNDMUVBL-UHFFFAOYSA-N,[M+H]+,C17H19FN4O4
AU70719447,AU112901,60823,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,10.2,min,XUKUURHRXDUEBC-KAYWLYCHSA-N,[M+H]+,C33H35FN2O5
AU65188769,AU111202,60846,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,9.2,min,ACWBQPMHZXGDFX-QFIPXVFZSA-N,[M+H]+,C24H29N5O3
AU49201390,AU100601,66890,C1=CC(=CC=C1N)S(=O)(=O)NC2=CN=CC(=N2)Cl,4.6,min,QKLPUVXBJHRFQZ-UHFFFAOYSA-N,[M+H]+,C10H9ClN4O2S
AU92165843,AU107001,68944,CC1=NC=C(N1CCCO)[N+](=O)[O-],4.4,min,DUOHVNSMLSPTMI-UHFFFAOYSA-N,[M+H]+,C7H11N3O3
AU51746907,AU102905;AU102904,71188,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,5.0,min,SPFYMRJSYKOXGV-UHFFFAOYSA-N,[M+H]+,C19H22FN3O3
AU43180029,AU102705;AU102704;AU102701,71335,CN1C[C@@H]2C[C@H]1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F,4.7,min,QMLVECGLEOSESV-RYUDHWBXSA-N,[M+H]+,C19H20FN3O3
AU52952917,AU116103;AU116101;AU116105;AU116102;AU116104,71771,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,9.2,min,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,[M+H]+,C16H13Cl2NO4
AU02157009,AU106003;AU106002;AU106004;AU106001;AU106005,83969,CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC,5.6,min,VXTGHWHFYNYFFV-UHFFFAOYSA-N,[M+H]+,C12H15N3O3S
AU39103039,AU105301,84029,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,9.3,min,AGOYDEPGAOXOCK-KCBOHYOISA-N,[M+H]+,C38H69NO13
AU52492459,AU105202,447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,6.2,min,MQTOSJVFKKJCRP-BICOPXKESA-N,[M+H]+,C38H72N2O12
AU30974370,AU105502;AU105501,656958,CCN(CC)CCSCC(=O)O[C@@H]1C[C@@]([C@H]([C@@H]([C@@]23CC[C@H]([C@@]1([C@@H]2C(=O)CC3)C)C)C)O)(C)C=C,7.8,min,UURAUHCOJAIIRQ-QGLSALSOSA-N,[M+H]+,C28H47NO4S
AU51245766,AU116601,1349907,CN1C=CNC1=S,2.7,min,PMRYVIKBURPHAH-UHFFFAOYSA-N,[M+H]+,C4H6N2S
AU40933114,AU105705,5280440,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,8.0,min,WBPYTXDJUQJLPQ-VMXQISHHSA-N,[M+H]+,C46H77NO17
AU10677716,AU105603,5282521,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,6.8,min,JTSDBFGMPLKDCD-XVFHVFLVSA-N,[M+H]+,C46H80N2O13
AU23253826,AU113804;AU113805;AU113801,5353792,CC1=C(SC=C1)/C=C/C2=NCCCN2C,4.5,min,NVEPPWDVLBMNMB-SNAWJCMRSA-N,[M+H]+,C12H16N2S
AU80731809,AU105101,6328657,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O,5.5,min,ZBHXIWJRIFEVQY-IHMPYVIRSA-N,[M+H]+,C19H17N5O7S3
AU38476929,AU117901;AU117903;AU117902,6436173,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,9.8,min,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,[M+H]+,C43H51N3O11
AU22381863,AU109305;AU109303;AU119301;AU109302;AU109304,9570438,C1=CC(=CC=C1/C=N/N/C(=N/N=C/C2=CC=C(C=C2)Cl)/N)Cl,10.4,min,MOOFYEJFXBSZGE-LQGKIZFRSA-N,[M+H]+,C15H13Cl2N5
AU62675208,AU114401;AU114403;AU114402,9832912,C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N\OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C,14.1,min,YZBLFMPOMVTDJY-LSGXYNIPSA-N,[M+H]+,C37H53NO8
AU37073564,AU117805;AU117803;AU117804;AU117802,9861430,CC1=C(C2=C(C=CC=N2)C(=C1)CC3=CN=C(N=C3N)N)N(C)C,3.5,min,AIOWJIMWVFWROP-UHFFFAOYSA-N,[M+H]+,C17H20N6
AU25060883,AU108505;AU108504,10341921,CCN(CCCC(=O)N1CCC(CC1)C(=O)N(C)C)[C@@H](C)CC2=CC=C(C=C2)OC,13.2,min,FUWZBLSXACKFQX-IBGZPJMESA-N,[M+H]+,C24H39N3O3
AU12319605,AU115703;AU115702;AU115704;AU115705,12978215,CC1=C(C=CC=C1NC2=NC=C(C=C2C(=O)O)O)C(F)(F)F,8.6,min,JSXNJGKWSWRIGA-UHFFFAOYSA-N,[M+H]+,C14H11F3N2O3
AU97510201,AU116702,54675769,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O,11.2,min,YJQPYGGHQPGBLI-KGSXXDOSSA-N,[M+H]+,C31H36N2O11
AU29789208,AU115202;AU115203;AU115205;AU115201;AU115204,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,7.3,min,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,[M+H]+,C14H13N3O4S2
