accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
BML2729524,BML00431;BML00403;BML00417,2538,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,7.573,min,VSJKWCGYPAHWDS-UHFFFAOYSA-N,[M+H]+,C20H16N2O4
BML1383764,BML00074;BML00067,2757,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,4.454,min,KMPWYEUPVWOPIM-UHFFFAOYSA-N,[M+H]+,C19H22N2O
BML9610355,BML01018;BML01026;BML01010,2832,CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,4.95,min,NNJPGOLRFBJNIW-UHFFFAOYSA-N,[M+H]+,C21H25NO5
BML8681540,BML00535;BML00544;BML00526,2833,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,7.217,min,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,[M+H]+,C22H25NO6
BML0302194,BML01316,2975,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,8.17,min,OHXPGWPVLFPUSM-UHFFFAOYSA-N,[M+H]+,C24H34O5
BML5856377,BML00474;BML00483;BML00492,3065,CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,7.107,min,DEQITUUQPICUMR-UHFFFAOYSA-N,[M+H]+,C35H41N5O5
BML1126710,BML01468;BML01498;BML01483,3165,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)C3C(C(C(O3)CO)O)O,5.504,min,XHSQDZXAVJRBMX-UHFFFAOYSA-N,[M+H]+,C12H12Cl2N2O4
BML2401196,BML00475;BML00484,3230,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,11.678,min,MPDGHEJMBKOTSU-UHFFFAOYSA-N,[M+H]+,C30H46O4
BML2217592,BML00525;BML00534;BML00543,3310,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,7.135,min,VJJPUSNTGOMMGY-UHFFFAOYSA-N,[M+H]+,C29H32O13
BML6058581,BML00604;BML00612;BML00620,3442,CCCCC1=CN=C(C=C1)C(=O)O,3.928,min,DGMPVYSXXIOGJY-UHFFFAOYSA-N,[M+H]+,C10H13NO2
BML2847750,BML00405,3512,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,7.903,min,DDUHZTYCFQRHIY-UHFFFAOYSA-N,[M+H]+,C17H17ClO6
BML2401080,BML00291;BML00282;BML00300,3593,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,7.049,min,AIONOLUJZLIMTK-UHFFFAOYSA-N,[M+H]+,C16H14O6
BML9499308,BML00931;BML00909;BML00920,3628,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,4.743,min,HYFHYPWGAURHIV-UHFFFAOYSA-N,[M+H]+,C29H39NO9
BML0614435,BML00619;BML00603;BML00611,3661,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,3.068,min,RKUNBYITZUJHSG-UHFFFAOYSA-N,[M+H]+,C17H23NO3
BML7672674,BML01781;BML01759;BML01770,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,9.79,min,SFBODOKJTYAUCM-UHFFFAOYSA-N,[M+H]+,C18H16O3
BML0858333,BML00836;BML00826;BML00816,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,7.85,min,DKYWVDODHFEZIM-UHFFFAOYSA-N,[M+H]+,C16H14O3
