accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
UF14261242,UF404004;UF404003,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,25.526,min,WVQBLGZPHOPPFO-UHFFFAOYSA-N,[M+H]+,C15H22ClNO2
UF98849617,UF407203;UF407204,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,17.049,min,IUBSYMUCCVWXPE-UHFFFAOYSA-N,[M+H]+,C15H25NO3
UF37397853,UF417603;UF417604,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,23.167,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+H]+,C12H17NO
UF94080626,UF417636;UF417635,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,22.729,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+Na]+,C12H17NO
UF68168514,UF407504;UF407503,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,15.858,min,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,[M+H]+,C18H20FN3O4
UF51414755,UF407904;UF407903,4691,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,21.605,min,AHOUBRCZNHFOSL-UHFFFAOYSA-N,[M+H]+,C19H20FNO3
UF83666267,UF409803;UF409804,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,14.015,min,JZQKKSLKJUAGIC-UHFFFAOYSA-N,[M+H]+,C14H20N2O2
UF65579116,UF409504;UF409503,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,18.377,min,DQMZLTXERSFNPB-UHFFFAOYSA-N,[M+H]+,C12H14N2O2
UF63696818,UF403703;UF403704,4929,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,23.242,min,AAEVYOVXGOFMJO-UHFFFAOYSA-N,[M+H]+,C10H19N5S
UF96842137,UF404103;UF402604;UF404104;UF402603,5216,CCNC1=NC(=NC(=N1)Cl)NCC,21.882,min,ODCWYMIRDDJXKW-UHFFFAOYSA-N,[M+H]+,C7H12ClN5
UF15254479,UF409904;UF409903,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,15.703,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
UF24233405,UF409936;UF409935,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,15.526,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+Na]+,C12H14N4O2S
UF20838232,UF408804;UF408803,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,12.653,min,GECHUMIMRBOMGK-UHFFFAOYSA-N,[M+H]+,C11H11N3O2S
UF78652704,UF401503;UF401504,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,15.483,min,WJCNZQLZVWNLKY-UHFFFAOYSA-N,[M+H]+,C10H7N3S
UF51969075,UF410604;UF410603,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,14.856,min,IEDVJHCEMCRBQM-UHFFFAOYSA-N,[M+H]+,C14H18N4O3
UF23354216,UF416603;UF416604,5879,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,25.715,min,QGXBDMJGAMFCBF-HLUDHZFRSA-N,[M+H]+,C19H30O2
UF54193474,UF415104;UF415103,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,26.182,min,RJKFOVLPORLFTN-LEKSSAKUSA-N,[M+H]+,C21H30O2
UF72447976,UF410403;UF410404,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,7.76,min,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,[M+H]+,C13H17N3O
UF48207560,UF416003;UF416004,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,24.975,min,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,[M+H]+,C19H28O2
UF20225475,UF416036;UF416035,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,25.027,min,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,[M+Na]+,C19H28O2
UF09941502,UF412704;UF412703,6046,C1COCCN1N=O,4.445,min,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,[M+H]+,C4H8N2O2
UF71116572,UF416503;UF416504,6128,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,24.312,min,AEMFNILZOJDQLW-QAGGRKNESA-N,[M+H]+,C19H26O2
UF80421101,UF415004;UF415003,6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,24.366,min,VIKNJXKGJWUCNN-XGXHKTLJSA-N,[M+H]+,C20H26O2
UF73245250,UF418503;UF418504,6269,CC1=CC=C(C=C1)S(=O)(=O)N,16.741,min,LMYRWZFENFIFIT-UHFFFAOYSA-N,[M+H]+,C7H9NO2S
UF36567517,UF424004;UF424003,6626,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,19.349,min,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,[M+H]+,C12H10O4S
UF23274151,UF419703;UF419704,6637,CCNS(=O)(=O)C1=CC=C(C=C1)C,21.233,min,OHPZPBNDOVQJMH-UHFFFAOYSA-N,[M+H]+,C9H13NO2S
UF43890229,UF414604;UF414603,6896,CC1=C(C(=CC=C1)C)N,13.256,min,UFFBMTHBGFGIHF-UHFFFAOYSA-N,[M+H]+,C8H11N
UF77130159,UF413903;UF413904,7013,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,26.816,min,XQVWYOYUZDUNRW-UHFFFAOYSA-N,[M+H]+,C16H13N
UF35309482,UF414404;UF414403,7031,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,25.805,min,VVBLNCFGVYUYGU-UHFFFAOYSA-N,[M+H]+,C17H20N2O
UF97488458,UF423404;UF423403;UF415803;UF415804,7184,CCCCOC(=O)C1=CC=C(C=C1)O,24.665,min,QFOHBWFCKVYLES-UHFFFAOYSA-N,[M+H]+,C11H14O3
UF71177464,UF417704;UF417703,7220,C1=CC2=NNN=C2C=C1,16.478,min,QRUDEWIWKLJBPS-UHFFFAOYSA-N,[M+H]+,C6H5N3
UF16915668,UF420803,7222,C1=CC=C2C(=C1)N=CS2,21.154,min,IOJUPLGTWVMSFF-UHFFFAOYSA-N,[M+H]+,C7H5NS
UF13527426,UF414504;UF414503,7464,CC(C)C1=CC=C(C=C1)N,17.002,min,LRTFPLFDLJYEKT-UHFFFAOYSA-N,[M+H]+,C9H13N
UF65249137,UF404504;UF404503,7560,CN(C)C(=O)NC1=CC=CC=C1,17.437,min,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,[M+H]+,C9H12N2O
UF31552509,UF413704;UF413703,7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,12.896,min,OUBMGJOQLXMSNT-UHFFFAOYSA-N,[M+H]+,C15H18N2
UF82432803,UF413804;UF413803,7812,C1=CC(=CC=C1N)Cl,8.827,min,QSNSCYSYFYORTR-UHFFFAOYSA-N,[M+H]+,C6H6ClN
UF84492832,UF417503;UF417504,8289,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,26.251,min,XZZNDPSIHUTMOC-UHFFFAOYSA-N,[M+H]+,C18H15O4P
UF37885865,UF414003;UF414004,8411,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,9.299,min,JRBJSXQPQWSCCF-UHFFFAOYSA-N,[M+H]+,C14H16N2O2
UF87321422,UF415603;UF415604;UF423303;UF423304,8434,CCOC(=O)C1=CC=C(C=C1)O,21.86,min,NUVBSKCKDOMJSU-UHFFFAOYSA-N,[M+H]+,C9H10O3
UF82040586,UF414303;UF414304,8765,C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,16.228,min,ICNFHJVPAJKPHW-UHFFFAOYSA-N,[M+H]+,C12H12N2S
UF26587076,UF413304;UF413303,9212,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2,25.114,min,LCGTWRLJTMHIQZ-UHFFFAOYSA-N,[M+H]+,C14H11N
UF33780543,UF403104;UF403103,9502,CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,24.574,min,XKJMBINCVNINCA-UHFFFAOYSA-N,[M+H]+,C9H10Cl2N2O2
UF07300727,UF403803;UF403804,10107,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl,26.076,min,FSAVDKDHPDSCTO-UHFFFAOYSA-N,[M+H]+,C12H14Cl3O4P
UF42279186,UF419804;UF419803,11989,CSC1=NC2=CC=CC=C2S1,24.845,min,UTBVIMLZIRIFFR-UHFFFAOYSA-N,[M+H]+,C8H7NS2
UF92082983,UF404804;UF404803,13263,CCNC1=NC(=NC(=N1)SC)NC(C)C,21.743,min,RQVYBGPQFYCBGX-UHFFFAOYSA-N,[M+H]+,C9H17N5S
UF46188423,UF414204;UF414203,13283,CC1=C(C=CC(=C1)CC2=CC(=C(C=C2)N)C)N,19.644,min,WECDUOXQLAIPQW-UHFFFAOYSA-N,[M+H]+,C15H18N2
UF61833610,UF416404;UF416403,13789,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,24.61,min,UJVLDDZCTMKXJK-WNHSNXHDSA-N,[M+H]+,C22H28O3
UF60008168,UF403004;UF403003,13878,CCNC1=NC(=NC(=N1)N)Cl,16.341,min,IVENSCMCQBJAKW-UHFFFAOYSA-N,[M+H]+,C5H8ClN5
UF13217088,UF402104;UF402103,13905,CCNC1=NC(=NC(=N1)SC)NCC,20.093,min,MGLWZSOBALDPEK-UHFFFAOYSA-N,[M+H]+,C8H15N5S
UF52176937,UF401804;UF401803,15546,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,18.587,min,WYKYKTKDBLFHCY-UHFFFAOYSA-N,[M+H]+,C10H8ClN3O
UF44076911,UF404603;UF404604,16115,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,25.093,min,IVUXTESCPZUGJC-UHFFFAOYSA-N,[M+H]+,C15H15ClN2O2
UF31553889,UF405103;UF405104,16183,C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,14.306,min,JHSPCUHPSIUQRB-UHFFFAOYSA-N,[M+H]+,C7H5Cl2NO
UF00308222,UF405704;UF405703,16248,CC1=CC(=CC(=C1SC)C)OC(=O)NC,24.497,min,YFBPRJGDJKVWAH-UHFFFAOYSA-N,[M+H]+,C11H15NO2S
UF85333240,UF404704;UF404703,16559,C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O,23.559,min,ZTMKADLOSYKWCA-UHFFFAOYSA-N,[M+H]+,C13H18N2O2
UF88254546,UF405203;UF405204,16854,C1=CC(=C(C=C1NC(=O)N)Cl)Cl,22.812,min,CYESCLHCWJKRKM-UHFFFAOYSA-N,[M+H]+,C7H6Cl2N2O
UF57994960,UF413403;UF413404,17857,CC1(CC(CC(C1)(C)CN)N)C,2.214,min,RNLHGQLZWXBQNY-UHFFFAOYSA-N,[M+H]+,C10H22N2
UF53610379,UF403204;UF403203,22206,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,24.653,min,FZXISNSWEXTPMF-UHFFFAOYSA-N,[M+H]+,C9H16ClN5
