accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
CE39119998,CE000236,6251,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,20.51,sec,FBPFZTCFMRRESA-KVTDHHQDSA-N,[M+H]+,C6H14O6
CE81637231,CE000177;CE000176;CE000179;CE000178,6305,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,243.972,sec,QIVBCDIJIAJPQS-VIFPVBQESA-N,[M+H]+,C11H12N2O2
CE29679851,CE000117;CE000121;CE000120;CE000118;CE000116;CE000119,6758,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,1082.92,sec,JUVIOZPCNVVQFO-HBGVWJBISA-N,[M+H]+,C23H22O6
CE13341524,CE000640,7427,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,2.32,sec,HDTRYLNUVZCQOY-LIZSDCNHSA-N,[M+Na]+,C12H22O11
CE91666949,CE000027;CE000025;CE000026,8350,C=CC1CN2CCC1CC2[C@H](C3=CC=NC4=CC=CC=C34)O,207.976,sec,KMPWYEUPVWOPIM-QHQSXHFQSA-N,[M+H]+,C19H22N2O
CE72532447,CE000076;CE000077,10219,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,0.0,sec,AUVVAXYIELKVAI-CKBKHPSWSA-N,[M+H]+,C29H40N2O4
CE93035485,CE000029,10237,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,0.0,sec,IYGYMKDQCDOMRE-ZWKOTPCHSA-N,[M+H]+,C20H17NO6
CE39369206,CE000082;CE000080;CE000079;CE000081,11370,COC1=CC=CC=C1C(=O)O,608.654,sec,ILUJQPXNXACGAN-UHFFFAOYSA-N,[M+H]+,C8H8O3
CE02997301,CE000002;CE000001;CE000004;CE000003,12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,673.366,sec,ULGZDMOVFRHVEP-RWJQBGPGSA-N,[M+H]+,C37H67NO13
CE32508752,CE000009;CE000008;CE000007;CE000006,15548,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC,503.452,sec,KGPAYJZAMGEDIQ-UHFFFAOYSA-N,[M+H]+,C21H27NO4
