accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
AC96721876,AC000488;AC000485;AC000487;AC000486,2733489,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,2.88,min,UXDPXZQHTDAXOZ-STOIETHLSA-N,[M+Na]+,C34H59NO14
AC73354511,AC000574;AC000578;AC000576;AC000575;AC000577,3007984,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,4.65,min,GYSCAQFHASJXRS-FFCOJMSVSA-N,[M+H]+,C45H57N3O9
AC69917708,AC000582;AC000579;AC000580;AC000581,3007984,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,4.65,min,GYSCAQFHASJXRS-FFCOJMSVSA-N,[M+Na]+,C45H57N3O9
AC18605162,AC000630;AC000631;AC000628;AC000627;AC000629,3034745,CC1=C[C@@H]2[C@](C[C@@H]1O)([C@]3([C@@H]([C@H]([C@H](C34CO4)O2)O)O)C)CO,2.26,min,ZAXZBJSXSOISTF-ZSTBYQRGSA-N,[M+H]+,C15H22O6
AC51461991,AC000537;AC000536;AC000539;AC000538;AC000535,3084307,CC12CC3=C(C4=C(C(=O)C=C(C4=O)OC)C(=C3C(O1)CC(O2)C(=O)O)O)O,3.28,min,HNMWDXUKPJZOQD-UHFFFAOYSA-N,[M+H]+,C18H16O9
AC76789969,AC000164;AC000162;AC000160;AC000163;AC000161,3084308,CC12CC3=C(C4=C(C(=O)C=C(C4=O)OC)C(=C3C(O1)C[C@@H](O2)C(=O)O)O)O,3.18,min,HNMWDXUKPJZOQD-XPBDJYBLSA-N,[M+H]+,C18H16O9
AC76877069,AC000224;AC000226;AC000228;AC000227;AC000225,5280389,COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=C(C2=O)C(=CC=C5)O,3.74,min,UTSVPXMQSFGQTM-DCXZOGHSSA-N,[M+H]+,C18H12O6
AC50942862,AC000635;AC000632;AC000634;AC000633;AC000636,5281143,C[C@H]1C(=O)N[C@H](C(=O)N(/C(=C\C2=CC=CC=C2)/C(=O)NCC(=O)N1C)C)CC(C)C,3.15,min,SIIRBDOFKDACOK-LFXZBHHUSA-N,[M+H]+,C22H30N4O4
AC03037039,AC000326;AC000325;AC000323;AC000324,5281381,C/C(=C\[C@H]1[C@@H](CC2=CNC3=CC=CC1=C23)NC)/CO,2.37,min,SAHHMCVYMGARBT-HEESEWQSSA-N,[M+H]+,C16H20N2O
AC30340854,AC000291;AC000290;AC000292;AC000289;AC000288,5281576,C[C@H]1CCCC(=O)CCC/C=C/C2=CC(=CC(=C2C(=O)O1)O)O,3.65,min,MBMQEIFVQACCCH-QBODLPLBSA-N,[M+H]+,C18H22O5
AC77992025,AC000514;AC000515;AC000513;AC000516,5284433,CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)CO,2.15,min,UKOTXHQERFPCBU-XBXCNEFVSA-N,[M+H]+,C15H20O7
AC77241662,AC000517;AC000518;AC000519,5284433,CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)CO,2.15,min,UKOTXHQERFPCBU-XBXCNEFVSA-N,[M+Na]+,C15H20O7
AC63050662,AC000237;AC000236;AC000234;AC000233;AC000235,5284461,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,3.56,min,BXFOFFBJRFZBQZ-QYWOHJEZSA-N,[M+H]+,C24H34O9
