accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
UF71262111,UF408102;UF408101,2520,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,20.942,min,SGTNSNPWRIOYBX-UHFFFAOYSA-N,[M+H]+,C27H38N2O4
UF89533513,UF411001;UF411002,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,22.999,min,ZKLPARSLTMPFCP-UHFFFAOYSA-N,[M+H]+,C21H25ClN2O3
UF32581866,UF411801;UF411802,2771,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,19.979,min,WSEQXVZVJXJVFP-UHFFFAOYSA-N,[M+H]+,C20H21FN2O
UF06861623,UF411901;UF411902,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,20.254,min,CMSMOCZEIVJLDB-UHFFFAOYSA-N,[M+H]+,C7H15Cl2N2O2P
UF10731117,UF408401;UF408402,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,24.416,min,AAOVKJBEBIDNHE-UHFFFAOYSA-N,[M+H]+,C16H13ClN2O
UF65848833,UF400601;UF400602,3017,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,26.263,min,FHIVAFMUCKRCQO-UHFFFAOYSA-N,[M+H]+,C12H21N2O3PS
UF14016099,UF418002;UF418001,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,27.06,min,DOIRQSBPFJWKBE-UHFFFAOYSA-N,[M+H]+,C16H22O4
UF25449294,UF409302;UF409301,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,25.979,min,DCOPUUMXTXDBNB-UHFFFAOYSA-N,[M+H]+,C14H11Cl2NO2
UF62227201,UF400101;UF400102,3039,COP(=O)(OC)OC=C(Cl)Cl,21.401,min,OEBRKCOSUFCWJD-UHFFFAOYSA-N,[M+H]+,C4H7Cl2O4P
UF56122168,UF400302;UF400301,3082,CNC(=O)CSP(=S)(OC)OC,18.113,min,MCWXGJITAZMZEV-UHFFFAOYSA-N,[M+H]+,C5H12NO3PS2
UF69856890,UF402702;UF402701,3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,27.505,min,RIZMRRKBZQXFOY-UHFFFAOYSA-N,[M+H]+,C9H22O4P2S4
UF13841966,UF411402;UF411401,3446,C1CCC(CC1)(CC(=O)O)CN,11.872,min,UGJMXCAKCUNAIE-UHFFFAOYSA-N,[M+H]+,C9H17NO2
UF00973056,UF410202;UF410201,3676,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,14.456,min,NNJVILVZKWQKPM-UHFFFAOYSA-N,[M+H]+,C14H22N2O
UF49638078,UF407102;UF407101,3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,22.25,min,PXWLVJLKJGVOKE-UHFFFAOYSA-N,[M+H]+,C14H18N2O
UF61069565,UF408601;UF408602,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,23.842,min,DKYWVDODHFEZIM-UHFFFAOYSA-N,[M+H]+,C16H14O3
UF64847468,UF409401;UF409402,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,27.002,min,HYYBABOKPJLUIN-UHFFFAOYSA-N,[M+H]+,C15H15NO2
UF16667147,UF412402;UF412401,4091,CN(C)C(=N)N=C(N)N,2.136,min,XZWYZXLIPXDOLR-UHFFFAOYSA-N,[M+H]+,C4H11N5
UF22946869,UF404001;UF404002,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,25.526,min,WVQBLGZPHOPPFO-UHFFFAOYSA-N,[M+H]+,C15H22ClNO2
UF44030208,UF407202;UF407201,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,17.049,min,IUBSYMUCCVWXPE-UHFFFAOYSA-N,[M+H]+,C15H25NO3
UF87934465,UF417601;UF417602,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,23.167,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+H]+,C12H17NO
UF63219858,UF417633;UF417634,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,22.729,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+Na]+,C12H17NO
UF34544640,UF407502;UF407501,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,15.858,min,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,[M+H]+,C18H20FN3O4
UF84240220,UF407902;UF407901,4691,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,21.605,min,AHOUBRCZNHFOSL-UHFFFAOYSA-N,[M+H]+,C19H20FNO3
UF71843757,UF409802;UF409801,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,14.015,min,JZQKKSLKJUAGIC-UHFFFAOYSA-N,[M+H]+,C14H20N2O2
UF67360484,UF409502;UF409501,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,18.377,min,DQMZLTXERSFNPB-UHFFFAOYSA-N,[M+H]+,C12H14N2O2
UF84151146,UF403702;UF403701,4929,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,23.242,min,AAEVYOVXGOFMJO-UHFFFAOYSA-N,[M+H]+,C10H19N5S
UF94121115,UF404101;UF402601;UF402602;UF404102,5216,CCNC1=NC(=NC(=N1)Cl)NCC,21.882,min,ODCWYMIRDDJXKW-UHFFFAOYSA-N,[M+H]+,C7H12ClN5
UF50594179,UF409902;UF409901,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,15.703,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
UF27501584,UF408801;UF408802,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,12.653,min,GECHUMIMRBOMGK-UHFFFAOYSA-N,[M+H]+,C11H11N3O2S
UF64798698,UF401502;UF401501,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,15.483,min,WJCNZQLZVWNLKY-UHFFFAOYSA-N,[M+H]+,C10H7N3S
UF77383134,UF410601;UF410602,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,14.856,min,IEDVJHCEMCRBQM-UHFFFAOYSA-N,[M+H]+,C14H18N4O3
UF46055149,UF415101;UF415102,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,26.182,min,RJKFOVLPORLFTN-LEKSSAKUSA-N,[M+H]+,C21H30O2
UF67961750,UF410401;UF410402,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,7.76,min,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,[M+H]+,C13H17N3O
UF93600886,UF416002;UF416001,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,24.975,min,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,[M+H]+,C19H28O2
UF05224565,UF412702;UF412701,6046,C1COCCN1N=O,4.445,min,ZKXDGKXYMTYWTB-UHFFFAOYSA-N,[M+H]+,C4H8N2O2
UF25919974,UF416502;UF416501,6128,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,24.312,min,AEMFNILZOJDQLW-QAGGRKNESA-N,[M+H]+,C19H26O2
UF72305462,UF415001;UF415002,6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,24.366,min,VIKNJXKGJWUCNN-XGXHKTLJSA-N,[M+H]+,C20H26O2
UF54533300,UF418501;UF418502,6269,CC1=CC=C(C=C1)S(=O)(=O)N,16.741,min,LMYRWZFENFIFIT-UHFFFAOYSA-N,[M+H]+,C7H9NO2S
UF69386766,UF424001;UF424002,6626,C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O,19.349,min,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,[M+H]+,C12H10O4S
UF38070853,UF419701;UF419702,6637,CCNS(=O)(=O)C1=CC=C(C=C1)C,21.233,min,OHPZPBNDOVQJMH-UHFFFAOYSA-N,[M+H]+,C9H13NO2S
UF03540466,UF414601;UF414602,6896,CC1=C(C(=CC=C1)C)N,13.256,min,UFFBMTHBGFGIHF-UHFFFAOYSA-N,[M+H]+,C8H11N
UF76677172,UF413901;UF413902,7013,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,26.816,min,XQVWYOYUZDUNRW-UHFFFAOYSA-N,[M+H]+,C16H13N
UF31811934,UF414402;UF414401,7031,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,25.805,min,VVBLNCFGVYUYGU-UHFFFAOYSA-N,[M+H]+,C17H20N2O
UF38450392,UF415801;UF423402;UF415802;UF423401,7184,CCCCOC(=O)C1=CC=C(C=C1)O,24.665,min,QFOHBWFCKVYLES-UHFFFAOYSA-N,[M+H]+,C11H14O3
UF57781529,UF417701;UF417702,7220,C1=CC2=NNN=C2C=C1,16.478,min,QRUDEWIWKLJBPS-UHFFFAOYSA-N,[M+H]+,C6H5N3
UF18067410,UF420801;UF420802,7222,C1=CC=C2C(=C1)N=CS2,21.154,min,IOJUPLGTWVMSFF-UHFFFAOYSA-N,[M+H]+,C7H5NS
UF91322320,UF414501;UF414502,7464,CC(C)C1=CC=C(C=C1)N,17.002,min,LRTFPLFDLJYEKT-UHFFFAOYSA-N,[M+H]+,C9H13N
UF63848993,UF404502;UF404501,7560,CN(C)C(=O)NC1=CC=CC=C1,17.437,min,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,[M+H]+,C9H12N2O
UF15484970,UF413701;UF413702,7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,12.896,min,OUBMGJOQLXMSNT-UHFFFAOYSA-N,[M+H]+,C15H18N2
UF54919914,UF413801;UF413802,7812,C1=CC(=CC=C1N)Cl,8.827,min,QSNSCYSYFYORTR-UHFFFAOYSA-N,[M+H]+,C6H6ClN
UF11489510,UF417502;UF417501,8289,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,26.251,min,XZZNDPSIHUTMOC-UHFFFAOYSA-N,[M+H]+,C18H15O4P
UF19241275,UF414001;UF414002,8411,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,9.299,min,JRBJSXQPQWSCCF-UHFFFAOYSA-N,[M+H]+,C14H16N2O2
UF30661841,UF415601;UF423302;UF423301;UF415602,8434,CCOC(=O)C1=CC=C(C=C1)O,21.86,min,NUVBSKCKDOMJSU-UHFFFAOYSA-N,[M+H]+,C9H10O3
UF84611921,UF414301;UF414302,8765,C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,16.228,min,ICNFHJVPAJKPHW-UHFFFAOYSA-N,[M+H]+,C12H12N2S
UF74200466,UF413301;UF413302,9212,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2,25.114,min,LCGTWRLJTMHIQZ-UHFFFAOYSA-N,[M+H]+,C14H11N
UF03558640,UF403101;UF403102,9502,CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,24.574,min,XKJMBINCVNINCA-UHFFFAOYSA-N,[M+H]+,C9H10Cl2N2O2
UF27706047,UF403802;UF403801,10107,CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl,26.076,min,FSAVDKDHPDSCTO-UHFFFAOYSA-N,[M+H]+,C12H14Cl3O4P
UF99315672,UF419801;UF419802,11989,CSC1=NC2=CC=CC=C2S1,24.845,min,UTBVIMLZIRIFFR-UHFFFAOYSA-N,[M+H]+,C8H7NS2
UF48546538,UF404801;UF404802,13263,CCNC1=NC(=NC(=N1)SC)NC(C)C,21.743,min,RQVYBGPQFYCBGX-UHFFFAOYSA-N,[M+H]+,C9H17N5S
UF54992335,UF414201;UF414202,13283,CC1=C(C=CC(=C1)CC2=CC(=C(C=C2)N)C)N,19.644,min,WECDUOXQLAIPQW-UHFFFAOYSA-N,[M+H]+,C15H18N2
UF96334590,UF400801;UF400802,13624,C1=CC=C2C(=C1)NC(=N2)N,8.044,min,JWYUFVNJZUSCSM-UHFFFAOYSA-N,[M+H]+,C7H7N3
UF94659143,UF416402;UF416401,13789,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,24.61,min,UJVLDDZCTMKXJK-WNHSNXHDSA-N,[M+H]+,C22H28O3
UF11205959,UF413117;UF413118,13837,C[N+](C)(C)CCCl,2.215,min,JUZXDNPBRPUIOR-UHFFFAOYSA-N,[M]+,C5H13ClN+
UF29808955,UF403001;UF403002,13878,CCNC1=NC(=NC(=N1)N)Cl,16.341,min,IVENSCMCQBJAKW-UHFFFAOYSA-N,[M+H]+,C5H8ClN5
UF11677875,UF402102;UF402101,13905,CCNC1=NC(=NC(=N1)SC)NCC,20.093,min,MGLWZSOBALDPEK-UHFFFAOYSA-N,[M+H]+,C8H15N5S
UF49386490,UF401801;UF401802,15546,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,18.587,min,WYKYKTKDBLFHCY-UHFFFAOYSA-N,[M+H]+,C10H8ClN3O
UF73915391,UF404601;UF404602,16115,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,25.093,min,IVUXTESCPZUGJC-UHFFFAOYSA-N,[M+H]+,C15H15ClN2O2
UF27044030,UF405102;UF405101,16183,C1=CC(=C(C(=C1)Cl)C(=O)N)Cl,14.306,min,JHSPCUHPSIUQRB-UHFFFAOYSA-N,[M+H]+,C7H5Cl2NO
UF28375155,UF405702;UF405701,16248,CC1=CC(=CC(=C1SC)C)OC(=O)NC,24.497,min,YFBPRJGDJKVWAH-UHFFFAOYSA-N,[M+H]+,C11H15NO2S
UF49047666,UF404702;UF404701,16559,C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O,23.559,min,ZTMKADLOSYKWCA-UHFFFAOYSA-N,[M+H]+,C13H18N2O2
UF50157599,UF405202;UF405201,16854,C1=CC(=C(C=C1NC(=O)N)Cl)Cl,22.812,min,CYESCLHCWJKRKM-UHFFFAOYSA-N,[M+H]+,C7H6Cl2N2O
UF03289879,UF413402;UF413401,17857,CC1(CC(CC(C1)(C)CN)N)C,2.214,min,RNLHGQLZWXBQNY-UHFFFAOYSA-N,[M+H]+,C10H22N2
UF42196431,UF403201;UF403202,22206,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,24.653,min,FZXISNSWEXTPMF-UHFFFAOYSA-N,[M+H]+,C9H16ClN5
UF46836430,UF402502;UF402501,22563,CC(C)NC1=NC(=NC(=N1)N)Cl,19.159,min,DFWFIQKMSFGDCQ-UHFFFAOYSA-N,[M+H]+,C6H10ClN5
UF97350005,UF405002;UF405001,25429,COC(=O)NC1=NC2=CC=CC=C2N1,13.381,min,TWFZGCMQGLPBSX-UHFFFAOYSA-N,[M+H]+,C9H9N3O2
UF17590331,UF402001;UF402002,26033,CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,26.552,min,JOOMJVFZQRQWKR-UHFFFAOYSA-N,[M+H]+,C14H20N3O5PS
UF32662148,UF400702;UF400701,27375,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,22.946,min,JXCGFZXSOMJFOA-UHFFFAOYSA-N,[M+H]+,C10H13ClN2O
UF26998420,UF413501;UF413502,31230,CC(=O)NC1=CC=C(C=C1)N,2.292,min,CHMBIJAOCISYEW-UHFFFAOYSA-N,[M+H]+,C8H10N2O
UF02916146,UF403901;UF403902,31645,CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,17.533,min,YFGYUFNIOHWBOB-UHFFFAOYSA-N,[M+H]+,C11H18N4O2
UF67763058,UF420401;UF420402,31736,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)O,23.531,min,XIKIUQUXDNHBFR-UHFFFAOYSA-N,[M+H]+,C15H12O4
UF36582820,UF401602;UF401601,33360,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,24.205,min,IRCMYGHHKLLGHV-UHFFFAOYSA-N,[M+H]+,C13H18O5S
UF13394875,UF402802;UF402801,34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,26.211,min,QHOQHJPRIBSPCY-UHFFFAOYSA-N,[M+H]+,C11H20N3O3PS
UF51847183,UF402817;UF402818,34526,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,26.263,min,QHOQHJPRIBSPCY-UHFFFAOYSA-N,[M]+,C11H20N3O3PS
UF20074726,UF400502;UF400501,36679,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,23.351,min,PUIYMUZLKQOUOZ-UHFFFAOYSA-N,[M+H]+,C12H18N2O
UF22036018,UF400901;UF400902,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,21.338,min,PZBPKYOVPCNPJY-UHFFFAOYSA-N,[M+H]+,C14H14Cl2N2O
UF25323123,UF405902;UF405901,38479,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],27.954,min,CHIFOSRWCNZCFN-UHFFFAOYSA-N,[M+H]+,C13H19N3O4
UF11969141,UF401702;UF401701,38854,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,17.809,min,VHCNQEUWZYOAEV-UHFFFAOYSA-N,[M+H]+,C10H10N4O
UF60765395,UF403502;UF403501,43234,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,26.146,min,STJLVHWMYQXCPB-UHFFFAOYSA-N,[M+H]+,C15H17Cl2N3O2
UF61270956,UF403602;UF403601,49384,CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl,23.009,min,STEPQTYSZVCJPV-UHFFFAOYSA-N,[M+H]+,C14H16ClN3O
UF50204343,UF405602;UF405601,54778,CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,23.949,min,KIEDNEWSYUYDSN-UHFFFAOYSA-N,[M+H]+,C12H14ClNO2
UF90107797,UF411501;UF411502,57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,25.045,min,DBEPLOCGEIEOCV-WSBQPABSSA-N,[M+H]+,C23H36N2O2
UF72801164,UF406301;UF406302,62020,CCCN(CCC)C(=O)SCC1=CC=CC=C1,27.063,min,NQLVQOSNDJXLKG-UHFFFAOYSA-N,[M+H]+,C14H21NOS
UF40305692,UF418402;UF418401,62097,CCCCNC(=O)OCC#CI,23.011,min,WYVVKGNFXHOCQV-UHFFFAOYSA-N,[M+H]+,C8H12INO2
UF64687463,UF411702;UF411701,65280,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,19.115,min,GXPIUNZCALHVBA-UHFFFAOYSA-N,[M+H]+,C12H13N3O4S
UF42238174,UF408202;UF408201,65743,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C,14.778,min,OIAGWXKSCXPNNZ-UHFFFAOYSA-N,[M+H]+,C13H15N3O2
UF09525100,UF410702;UF410701,70371,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C=O,14.922,min,QFYZFYDOEJZMDX-UHFFFAOYSA-N,[M+H]+,C12H12N2O2
UF18340992,UF409601,71188,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F,16.54,min,SPFYMRJSYKOXGV-UHFFFAOYSA-N,[M+H]+,C19H22FN3O3
UF44277128,UF411301;UF411302,72666,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC=O,14.603,min,WSJBSKRPKADYRQ-UHFFFAOYSA-N,[M+H]+,C12H13N3O2
UF42585350,UF401101;UF401102,73675,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,25.585,min,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,[M+H]+,C16H15F2N3Si
UF00928799,UF417001;UF417002,74369,CN(C)S(=O)(=O)C1=CC=C(C=C1)N,16.063,min,BABGMPQXLCJMSK-UHFFFAOYSA-N,[M+H]+,C8H12N2O2S
UF13009074,UF413602;UF413601,76079,C1=CC(=CC=C1C(=O)N)N,2.928,min,QIKYZXDTTPVVAC-UHFFFAOYSA-N,[M+H]+,C7H8N2O
UF26503490,UF410901;UF410902,83852,C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O,19.582,min,PRGQOPPDPVELEG-UHFFFAOYSA-N,[M+H]+,C15H14N2O3
UF96433046,UF404301;UF404302,86102,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,25.941,min,PXMNMQRDXWABCY-UHFFFAOYSA-N,[M+H]+,C16H22ClN3O
UF74055217,UF401901;UF401902,86160,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,22.891,min,PUYXTUJWRLOUCW-UHFFFAOYSA-N,[M+H]+,C18H35NO2
UF78014812,UF403402;UF403401,91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,24.007,min,HDHLIWCXDDZUFH-UHFFFAOYSA-N,[M+H]+,C11H19N5S
UF62480983,UF402302;UF402301,91695,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,22.432,min,RYAUSSKQMZRMAI-UHFFFAOYSA-N,[M+H]+,C20H33NO
UF21345828,UF401001;UF401002,91735,C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,26.827,min,WYEHFWKAOXOVJD-UHFFFAOYSA-N,[M+H]+,C19H11F5N2O2
UF50845485,UF406402;UF406401,91755,CNC1=C(C(=O)C(O1)C2=CC=CC=C2)C3=CC(=CC=C3)C(F)(F)F,24.282,min,NYRMIJKDBAQCHC-UHFFFAOYSA-N,[M+H]+,C18H14F3NO2
UF77716295,UF401302;UF401301,91760,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl,21.259,min,PQTBTIFWAXVEPB-UHFFFAOYSA-N,[M+H]+,C14H13ClO5S
UF28119219,UF412602;UF412601,95827,C1=NNC(=O)C(=C1N)Cl,3.634,min,FEWPCPCEGBPTAL-UHFFFAOYSA-N,[M+H]+,C4H4ClN3O
UF64742579,UF406102;UF406101,119361,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C=NC=N3)O)Cl,25.64,min,HHUQPWODPBDTLI-UHFFFAOYSA-N,[M+H]+,C14H15Cl2N3O
UF59671647,UF420702;UF420701,125098,CCC(C)OC(=O)N1CCCCC1CCO,23.925,min,QLHULAHOXSSASE-UHFFFAOYSA-N,[M+H]+,C12H23NO3
UF74245297,UF411102;UF411101,129274,C1=CC=C2C(=C1)C=CC3=C(N2C(=O)N)C=CC(=C3)O,19.668,min,VPZIYMMSJFWLSP-UHFFFAOYSA-N,[M+H]+,C15H12N2O2
UF34570566,UF401402;UF401401,177355,CCCOC1=NN(C(=O)N1C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,22.275,min,JTHMVYBOQLDDIY-UHFFFAOYSA-N,[M+H]+,C15H18N4O7S
UF62205003,UF406001;UF406002,213013,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,24.426,min,WYEMLYFITZORAB-UHFFFAOYSA-N,[M+H]+,C18H12Cl2N2O
UF10403637,UF415402;UF423102;UF423101;UF415702;UF415701;UF415401,222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,22.017,min,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,[M+H]+,C21H28O5
UF58485920,UF416801,441302,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,26.467,min,QGXBDMJGAMFCBF-LUJOEAJASA-N,[M+H]+,C19H30O2
UF42701306,UF412801;UF412802,446541,CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC,23.922,min,HPNSFSBZBAHARI-RUDMXATFSA-N,[M+H]+,C17H20O6
UF65445548,UF423702;UF423701;UF416102;UF416101,448537,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,24.897,min,RGLYKWWBQGJZGM-ISLYRVAYSA-N,[M+H]+,C18H20O2
UF12719220,UF410002;UF410001,456201,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,21.827,min,XMAYWYJOQHXEEK-OZXSUGGESA-N,[M+H]+,C26H28Cl2N4O4
UF50655082,UF413002;UF413001,854019,CN1[C@@H](CCC1=O)C2=CN=CC=C2,2.635,min,UIKROCXWUNQSPJ-VIFPVBQESA-N,[M+H]+,C10H12N2O
UF62020606,UF410502;UF410501,3000540,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,13.488,min,OJMMVQQUTAEWLP-KIDUDLJLSA-N,[M+H]+,C18H34N2O6S
